index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786752446515.189,29404437.589,0.000000000,-0.033646319,0.072534323,0.043485310,-0.039656233,-0.040309843,-0.039580196,-0.040311586
1,19.988,1786752446535.177,29404457.577,0.000000000,-0.033534251,0.073077753,0.045753635,-0.041609541,-0.042171050,-0.053495456,-0.044043135
2,39.987,1786752446555.176,29404477.576,0.000000000,-0.033420801,0.074633375,0.057564124,-0.052705828,-0.052648913,-0.108400457,-0.062931009
3,59.987,1786752446575.176,29404497.576,0.000000000,0.000001373,-0.000014590,0.000887797,-0.001050428,-0.000913709,-0.001325849,-0.000973032
4,79.987,1786752446595.176,29404517.576,0.000000000,0.000007842,-0.000053020,0.009942528,-0.011598021,-0.010253393,-0.012712661,-0.010497350
5,99.987,1786752446615.176,29404537.576,0.000000000,0.000010338,-0.000032567,0.026108956,-0.029357765,-0.026662920,-0.031040851,-0.027034631
6,119.986,1786752446635.175,29404557.576,0.000000000,0.000010507,0.000030178,0.047578346,-0.051600214,-0.048092511,-0.053404324,-0.048514124
7,139.986,1786752446655.175,29404577.576,0.000000000,0.000007633,0.000070137,0.072856925,-0.076739155,-0.073119782,-0.078697413,-0.073587589
8,159.986,1786752446675.175,29404597.575,0.000000000,0.000000728,0.000076504,0.100784838,-0.103913635,-0.100757681,-0.106557257,-0.101345375
9,179.986,1786752446695.175,29404617.575,0.000000000,-0.000011906,0.000090035,0.130641982,-0.133036658,-0.130357727,-0.136715010,-0.131117195
10,199.989,1786752446715.178,29404637.579,0.000000000,-0.000021964,0.000116343,0.161926031,-0.164662704,-0.161534935,-0.168984026,-0.162407398
11,219.994,1786752446735.183,29404657.583,0.000000000,-0.000026489,0.000141053,0.186106339,-0.190007538,-0.185743049,-0.194332004,-0.186626971
12,239.985,1786752446755.174,29404677.574,0.000000000,-0.000030298,0.000165461,0.219030514,-0.225613371,-0.218872592,-0.229594365,-0.219716847
13,259.985,1786752446775.174,29404697.574,0.000000000,-0.000033361,0.000172912,0.252471656,-0.262877434,-0.252757162,-0.266677856,-0.253580123
14,279.984,1786752446795.174,29404717.574,0.000000000,-0.000036090,0.000184642,0.286296219,-0.300829530,-0.287113339,-0.304658860,-0.287940443
15,299.984,1786752446815.173,29404737.573,0.000000000,-0.000038647,0.000201064,0.320446342,-0.338251978,-0.321659565,-0.342024297,-0.322474122
16,319.984,1786752446835.173,29404757.574,0.000000000,-0.000041921,0.000221201,0.354873180,-0.374469429,-0.356226474,-0.378116399,-0.357012510
17,339.984,1786752446855.174,29404777.574,0.000000000,-0.000045263,0.000250024,0.389539093,-0.409582376,-0.390772402,-0.413199037,-0.391531348
18,359.984,1786752446875.173,29404797.573,0.000000000,-0.000047189,0.000265959,0.424362659,-0.443959713,-0.425327033,-0.447361946,-0.426016808
19,379.982,1786752446895.171,29404817.572,0.000000000,-0.000047904,0.000245965,0.459207892,-0.478264183,-0.459976822,-0.480990708,-0.460531235
20,399.984,1786752446915.173,29404837.573,0.000000000,-0.000050030,0.000251971,0.494061679,-0.512744725,-0.494697750,-0.514739931,-0.495129555
21,419.984,1786752446935.173,29404857.574,0.000000000,-0.000052838,0.000320446,0.529048681,-0.547161937,-0.529358447,-0.548701823,-0.529732883
22,439.984,1786752446955.174,29404877.574,0.000000000,-0.000054257,0.000402532,0.564134240,-0.581784248,-0.563966811,-0.583260477,-0.564346313
23,459.984,1786752446975.174,29404897.574,0.000000000,-0.000054655,0.000448920,0.590443015,-0.608116806,-0.589934051,-0.609819472,-0.590351224
24,479.985,1786752446995.174,29404917.574,0.000000000,-0.000054912,0.000486327,0.625459552,-0.643757224,-0.624609292,-0.645945787,-0.625096023
25,499.984,1786752447015.173,29404937.573,0.000000000,-0.000054826,0.000507763,0.660410345,-0.679756641,-0.659338534,-0.682448924,-0.659892201
26,519.985,1786752447035.175,29404957.575,0.000000000,-0.000054054,0.000518035,0.695310354,-0.715881944,-0.694114327,-0.719018817,-0.694718361
27,539.985,1786752447055.174,29404977.574,0.000000000,-0.000052254,0.000517068,0.730176806,-0.752051294,-0.728944302,-0.755403638,-0.729559958
28,559.984,1786752447075.174,29404997.574,0.000000000,-0.000049260,0.000498654,0.764997005,-0.788433015,-0.763868153,-0.791651189,-0.764437437
29,579.985,1786752447095.174,29405017.574,0.000000000,-0.000046118,0.000492632,0.799814045,-0.824717760,-0.798830748,-0.827643991,-0.799322426
30,599.984,1786752447115.173,29405037.573,0.000000000,-0.000043706,0.000512609,0.834683597,-0.860474050,-0.833737254,-0.863154233,-0.834154487
31,619.984,1786752447135.173,29405057.573,0.000000000,-0.000042897,0.000579559,0.869684458,-0.895131528,-0.868471742,-0.897672832,-0.868851006
32,639.984,1786752447155.173,29405077.573,0.000000000,-0.000041209,0.000683118,0.904869437,-0.928234160,-0.902967632,-0.930842102,-0.903348505
33,659.986,1786752447175.175,29405097.575,0.000000000,-0.000038108,0.000781561,0.940174162,-0.960180640,-0.937297285,-0.963055193,-0.937694609
34,679.985,1786752447195.175,29405117.575,0.000000000,-0.000035069,0.000834359,0.966668189,-0.983865023,-0.963017642,-0.987012863,-0.963422298
35,699.984,1786752447215.173,29405137.573,0.000000000,-0.000031168,0.000864858,1.001934171,-1.015913486,-0.997398913,-1.019206047,-0.997791648
36,719.984,1786752447235.173,29405157.573,0.000000000,-0.000027786,0.000876809,1.037114263,-1.048681974,-1.031874180,-1.051773667,-1.032250047
37,739.984,1786752447255.174,29405177.574,0.000000000,-0.000025807,0.000868612,1.072172523,-1.082290411,-1.066443324,-1.085045576,-1.066805363
38,760.007,1786752447275.197,29405197.597,0.000000000,-0.000026653,0.000838337,1.107106090,-1.116796851,-1.101128340,-1.119288683,-1.101491928
39,779.989,1786752447295.179,29405217.579,0.000000000,-0.000028452,0.000832917,1.141996861,-1.151543736,-1.135873437,-1.154026270,-1.136256695
40,799.987,1786752447315.177,29405237.577,0.000000000,-0.000028282,0.000898518,1.176949859,-1.185154557,-1.170499563,-1.188029528,-1.170912623
41,819.989,1786752447335.178,29405257.578,0.000000000,-0.000026816,0.001014046,1.212023258,-1.216905713,-1.204945207,-1.220581174,-1.205381274
42,839.988,1786752447355.177,29405277.578,0.000000000,-0.000025838,0.001112573,1.247224927,-1.247488856,-1.239343286,-1.252027750,-1.239804745
43,859.988,1786752447375.177,29405297.577,0.000000000,-0.000023973,0.001162381,1.282513261,-1.278340220,-1.273854852,-1.283336282,-1.274383187
44,879.989,1786752447395.178,29405317.579,0.000000000,-0.000018099,0.001165792,1.317763329,-1.310277700,-1.308480382,-1.315273046,-1.309101105
45,899.987,1786752447415.176,29405337.577,0.000000000,-0.000007431,0.001148385,1.352827787,-1.343387485,-1.343122005,-1.348005295,-1.343802094
