index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_ax,base_ay,base_az
0,0.000,1786752446515.189,29404437.589,0.000000000,-1.841752410,-0.000140887,-10.303472519
1,19.988,1786752446535.177,29404457.577,0.000000000,4.542315006,-0.681342065,22.045427322
2,39.987,1786752446555.176,29404477.576,0.000000000,-7.864942074,-1.862488270,0.100143299
3,59.987,1786752446575.176,29404497.576,0.000000000,-38.784458160,1.048295498,-17.557334900
4,79.987,1786752446595.176,29404517.576,0.000000000,-7.955204487,-1.160084009,-12.744511604
5,99.987,1786752446615.176,29404537.576,0.000000000,12.159714699,-5.219156265,-11.407516479
6,119.986,1786752446635.175,29404557.576,0.000000000,21.942691803,-3.090127945,-10.803375244
7,139.986,1786752446655.175,29404577.576,0.000000000,17.823791504,2.043979645,-8.847747803
8,159.986,1786752446675.175,29404597.575,0.000000000,1.575285912,14.630044937,9.538940430
9,179.986,1786752446695.175,29404617.575,0.000000000,1.429843187,14.350309372,17.835462570
10,199.989,1786752446715.178,29404637.579,0.000000000,-3.306571722,7.446621418,11.861581802
11,219.994,1786752446735.183,29404657.583,0.000000000,-8.792044640,2.408311844,5.084848881
12,239.985,1786752446755.174,29404677.574,0.000000000,-8.146524429,-2.440262318,-0.823023915
13,259.985,1786752446775.174,29404697.574,0.000000000,-9.875799179,1.268470526,-1.705582261
14,279.984,1786752446795.174,29404717.574,0.000000000,-7.360548496,1.475604057,-2.058982611
15,299.984,1786752446815.173,29404737.573,0.000000000,4.270279408,0.405772984,-5.633065224
16,319.984,1786752446835.173,29404757.574,0.000000000,3.898487329,4.579009533,-3.738184929
17,339.984,1786752446855.174,29404777.574,0.000000000,-0.985150218,1.083896637,-8.226658821
18,359.984,1786752446875.173,29404797.573,0.000000000,-1.785787702,-0.837953746,-9.459150314
19,379.982,1786752446895.171,29404817.572,0.000000000,-1.413815022,2.262040854,-8.989777565
20,399.984,1786752446915.173,29404837.573,0.000000000,-3.538740635,10.149196625,8.056856155
21,419.984,1786752446935.173,29404857.574,0.000000000,-0.263901442,7.174689293,14.982600212
22,439.984,1786752446955.174,29404877.574,0.000000000,-1.481186390,6.827297211,13.739445686
23,459.984,1786752446975.174,29404897.574,0.000000000,-4.007694244,4.607158184,10.387714386
24,479.985,1786752446995.174,29404917.574,0.000000000,-2.719612837,3.693807125,7.127258301
25,499.984,1786752447015.173,29404937.573,0.000000000,-0.612430155,3.349735975,3.506967306
26,519.985,1786752447035.175,29404957.575,0.000000000,-0.069077246,2.943685293,-2.117827177
27,539.985,1786752447055.174,29404977.574,0.000000000,0.501572847,0.410220742,-10.139441490
28,559.984,1786752447075.174,29404997.574,0.000000000,-2.698675871,0.897620618,-13.323827744
29,579.985,1786752447095.174,29405017.574,0.000000000,-1.796004534,-0.049462840,-8.472144127
30,599.984,1786752447115.173,29405037.573,0.000000000,-5.626537323,-8.473058701,1.435094833
31,619.984,1786752447135.173,29405057.573,0.000000000,-8.823320389,-11.196656227,9.441192627
32,639.984,1786752447155.173,29405077.573,0.000000000,-9.974110603,-3.010304689,6.448845863
33,659.986,1786752447175.175,29405097.575,0.000000000,-2.914735317,5.050482273,-1.048434258
34,679.985,1786752447195.175,29405117.575,0.000000000,8.131435394,5.859243393,-11.086396217
35,699.984,1786752447215.173,29405137.573,0.000000000,11.182245255,2.032045841,-0.604874551
36,719.984,1786752447235.173,29405157.573,0.000000000,6.028229237,1.512214422,2.703315020
37,739.984,1786752447255.174,29405177.574,0.000000000,1.392053008,3.078200340,-0.384194314
38,760.007,1786752447275.197,29405197.597,0.000000000,-15.770572662,-0.785033584,-10.323580742
39,779.989,1786752447295.179,29405217.579,0.000000000,-15.566662788,-11.894462585,7.186258316
40,799.987,1786752447315.177,29405237.577,0.000000000,-8.325108528,-3.658678293,15.679879189
41,819.989,1786752447335.178,29405257.578,0.000000000,-3.241966248,-0.145470813,10.991323471
42,839.988,1786752447355.177,29405277.578,0.000000000,-0.740574241,6.775030136,-11.768326759
43,859.988,1786752447375.177,29405297.577,0.000000000,0.947952092,5.354264736,-16.562313080
44,879.989,1786752447395.178,29405317.579,0.000000000,9.130517960,0.767223775,-1.739405990
45,899.987,1786752447415.176,29405337.577,0.000000000,5.044189453,0.567693532,2.435130835
46,919.991,1786752447435.180,29405357.580,0.000000000,-7.653852940,-5.766260147,-5.245973110
47,939.990,1786752447455.180,29405377.580,0.000000000,-14.402690887,-10.810692787,10.104241371
48,959.988,1786752447475.177,29405397.577,0.000000000,-3.708489418,0.385998547,11.453475952
49,979.987,1786752447495.176,29405417.576,0.000000000,-4.111934185,2.528022528,8.411034584
50,999.987,1786752447515.176,29405437.576,0.000000000,-5.389636993,-3.030396223,8.761506081
51,1019.990,1786752447535.179,29405457.579,0.000000000,-2.109741688,7.647825718,-21.492879868
52,1039.986,1786752447555.176,29405477.576,0.000000000,1.570342064,7.311822414,-22.148580551
53,1059.987,1786752447575.176,29405497.576,0.000000000,2.775202513,1.444789767,-2.924945831
54,1079.996,1786752447595.186,29405517.586,0.000000000,2.852330446,3.073172808,-1.433660150
