index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786752446515.189,29404437.589,0.000000000,-0.303791881,0.000097915,-0.000468902,0.683166146,-0.518317103,0.000388844,-0.303808481,-0.000081983,0.000544297,0.683132052,-0.518155694,-0.000108760,0.000000861,-0.000184403,-0.028865203,0.189009026,0.154067889,-0.011233957,0.625930846,-0.005225851,0.010033078,-0.000836058,0.189263925,-0.154026940,0.011348591,0.626028836,0.005202104,0.010089543,0.000826062
1,19.988,1786752446535.177,29404457.577,0.000000000,-0.349781871,0.000811805,-0.033759534,0.741929770,-0.467058510,-0.012957795,-0.333689213,0.009970685,0.015989605,0.699832439,-0.451611429,0.003340555,-0.013027120,0.008790764,-0.062056310,0.250330716,0.154852286,-0.006228799,0.577410936,-0.004321167,0.010420555,-0.000529265,0.240782857,-0.156436995,0.009888086,0.579529822,0.007471231,0.017215898,0.002669039
2,39.987,1786752446555.176,29404477.576,0.000000000,-0.395350963,0.014419120,-0.121115088,0.819326222,-0.415876240,-0.033929970,-0.381767988,0.019569920,0.066471167,0.724257290,-0.387189746,0.007233694,-0.041950818,0.025986945,-0.063272499,0.419519395,0.139758006,0.024488930,0.480022818,0.004033048,-0.034944389,0.000154570,0.367267102,-0.141638696,-0.006089505,0.493395567,0.014235142,-0.001080640,0.009301260
3,59.987,1786752446575.176,29404497.576,0.000000000,-0.069818169,0.000730944,-0.021657445,0.088673480,-0.032031637,-0.006166742,-0.057375234,0.006387136,0.024726067,0.060760349,-0.022915622,-0.002726033,-0.008465854,0.002896769,-0.033335563,0.002659734,-0.000028854,0.002748700,0.002659619,0.000579600,-0.003635087,-0.000443131,-0.003075804,-0.000861757,0.000190231,0.003909299,0.004130062,0.001694624,0.001118749
4,79.987,1786752446595.176,29404517.576,0.000000000,-0.240020126,0.016092164,-0.105582200,0.380129784,-0.143071920,-0.030486044,-0.179180235,0.025848420,0.091648348,0.266207218,-0.101381473,0.002526091,-0.039317451,0.026313661,-0.010752227,-0.042440753,0.006896598,0.037313741,0.020601526,-0.001950488,-0.022179775,0.000562354,-0.099902496,-0.015526278,-0.015461558,0.033585887,0.040080566,0.017218882,0.002626084
5,99.987,1786752446615.176,29404537.576,0.000000000,-0.357056588,0.039619144,-0.192888126,0.619039476,-0.203168288,-0.045269463,-0.284364402,0.042251267,0.153039083,0.485206723,-0.163357779,0.021217318,-0.028266942,0.036850613,0.049261961,-0.099962525,0.037705343,0.059522342,0.031448208,-0.018399304,-0.025220025,0.009503117,-0.217231691,-0.037922736,-0.039487287,0.066994749,0.079506569,0.031034155,-0.003174803
6,119.986,1786752446635.175,29404557.576,0.000000000,-0.438421965,0.069064707,-0.277430147,0.832834005,-0.256254971,-0.047767173,-0.359932899,0.038759500,0.211561039,0.671269000,-0.232149988,0.047581632,-0.002574821,0.019435463,0.076495908,-0.120283879,0.091125339,0.052288286,0.026302097,-0.029706353,-0.022508787,0.026650006,-0.299952447,-0.061769836,-0.046403188,0.102234587,0.097923636,0.038200982,-0.017728612
7,139.986,1786752446655.175,29404577.576,0.000000000,-0.511217594,0.108059779,-0.362595320,1.028434753,-0.304134279,-0.061647855,-0.400226623,-0.002363567,0.217767745,0.753325939,-0.339519352,0.074345797,-0.012799943,-0.000995823,0.036837790,-0.077256411,0.139355496,0.041111950,0.007509566,-0.038118824,-0.020611012,0.044969328,-0.324052423,-0.080892652,-0.014363742,0.123559378,0.115403377,0.046273526,-0.035008751
8,159.986,1786752446675.175,29404597.575,0.000000000,-0.540257394,0.159432784,-0.433336586,1.179893970,-0.343775004,-0.071285829,-0.386818737,-0.063556373,0.190889210,0.732092857,-0.444642186,0.108384877,-0.040643267,-0.006505466,-0.019546013,-0.006101702,0.153973222,0.042348806,-0.003890087,-0.057133965,-0.017377382,0.057655465,-0.303087354,-0.097303249,0.036299352,0.121860415,0.130406916,0.048915170,-0.048583828
9,179.986,1786752446695.175,29404617.575,0.000000000,-0.524611294,0.225476891,-0.511873066,1.291493058,-0.369874567,-0.074188091,-0.355960131,-0.060853921,0.158245236,0.778525710,-0.513872683,0.143693849,-0.064180993,0.042576622,-0.025298283,0.040152181,0.119205296,0.042463370,0.022990877,-0.079994023,-0.007097230,0.062623709,-0.261232853,-0.136003420,0.074307896,0.109077156,0.135701433,0.044247296,-0.061934777
10,199.989,1786752446715.178,29404637.579,0.000000000,-0.509931326,0.253997266,-0.544928253,1.385144949,-0.410123467,-0.079170033,-0.306333244,-0.079264499,0.148307934,0.807566226,-0.540209949,0.156231418,-0.066353552,0.072843455,-0.012738918,0.056018788,0.076051064,0.027376844,0.081035577,-0.089875363,0.013864906,0.057991844,-0.197963178,-0.192457005,0.092571877,0.099012308,0.132310182,0.039440103,-0.083686568
11,219.994,1786752446735.183,29404657.583,0.000000000,-0.509349942,0.267435700,-0.532095551,1.450112581,-0.436407417,-0.080855154,-0.278715074,-0.098142304,0.182215229,0.829151869,-0.544748962,0.165260658,-0.045912325,0.075064629,-0.001068060,0.059992012,0.057899442,0.011614025,0.130945966,-0.086163975,0.027339196,0.049659837,-0.151314437,-0.236033067,0.102547146,0.101119243,0.122623503,0.040714789,-0.103027120
12,239.985,1786752446755.174,29404677.574,0.000000000,-0.524587333,0.283522874,-0.515207529,1.508221984,-0.457866579,-0.072061270,-0.232782736,-0.103192374,0.294316113,0.852290154,-0.546594203,0.165577397,-0.024876866,0.066069767,0.034907907,0.054748513,0.059029162,-0.007709289,0.198963568,-0.078185983,0.038995437,0.035918102,-0.107384101,-0.285182834,0.117422551,0.115188159,0.100769542,0.052443586,-0.129271492
13,259.985,1786752446775.174,29404697.574,0.000000000,-0.555360675,0.303178430,-0.497464567,1.530673742,-0.454267323,-0.053920675,-0.204425097,-0.120147243,0.390361905,0.904740810,-0.528719842,0.179058507,-0.004449105,0.041250452,0.087235861,0.037862748,0.079354368,-0.019100990,0.260595948,-0.081441291,0.047463786,0.027116906,-0.083665729,-0.326773196,0.140867025,0.129234105,0.079121776,0.077050723,-0.154788420
14,279.984,1786752446795.174,29404717.574,0.000000000,-0.588966787,0.344318658,-0.488535076,1.525939584,-0.402915865,-0.034706667,-0.231662333,-0.144887984,0.403041393,1.025040030,-0.437329501,0.212043047,0.025422262,0.026766090,0.148530453,0.016900785,0.103375770,-0.022863390,0.311018407,-0.092762463,0.054938715,0.032404874,-0.078120239,-0.368831456,0.174106702,0.134669051,0.064080060,0.107606448,-0.175645888
15,299.984,1786752446815.173,29404737.573,0.000000000,-0.623501837,0.381699264,-0.508511066,1.502397537,-0.322680831,-0.016392147,-0.299465716,-0.155678302,0.384766012,1.178666472,-0.289415896,0.200345576,0.042920250,0.026617387,0.197457552,0.007465628,0.129321203,-0.027129281,0.346580893,-0.104020275,0.060784392,0.055251803,-0.082308441,-0.406441063,0.214683190,0.134750411,0.056276690,0.129346147,-0.189552218
16,319.984,1786752446835.173,29404757.574,0.000000000,-0.669102609,0.397349030,-0.536022723,1.486653686,-0.253147781,-0.004009711,-0.379157871,-0.166039824,0.357173681,1.283755779,-0.263470024,0.162488714,0.050721120,0.028017504,0.200791419,0.017947320,0.156674877,-0.039430823,0.366285503,-0.116739750,0.068839483,0.085157216,-0.074895069,-0.433784366,0.251646906,0.126153842,0.056144517,0.138129190,-0.198026523
17,339.984,1786752446855.174,29404777.574,0.000000000,-0.694988668,0.396405101,-0.544297159,1.492435575,-0.190503135,0.002157847,-0.467204005,-0.181522802,0.296344101,1.315767646,-0.385757923,0.145926774,0.071975440,0.026294054,0.179451466,0.039811313,0.178548902,-0.050860543,0.358926356,-0.133793250,0.084449671,0.110895313,-0.056362603,-0.454076141,0.273236990,0.105632260,0.060690854,0.139789313,-0.202104792
18,359.984,1786752446875.173,29404797.573,0.000000000,-0.693500698,0.382414907,-0.540907264,1.515686512,-0.143525705,0.004926403,-0.555267155,-0.187105060,0.196508065,1.322659016,-0.479401559,0.131183282,0.092915982,0.024748566,0.163374290,0.068870835,0.198940679,-0.053133611,0.314603448,-0.150092527,0.098025076,0.131052330,-0.046117216,-0.468428165,0.279389650,0.077876292,0.071772009,0.139613792,-0.201527685
19,379.982,1786752446895.171,29404817.572,0.000000000,-0.688097656,0.343653381,-0.545562029,1.560860634,-0.160060644,0.003287934,-0.616067827,-0.180073872,0.104534075,1.313456416,-0.525035918,0.108109593,0.087989844,0.022720113,0.158559039,0.092138395,0.226616398,-0.053929403,0.273640037,-0.154801562,0.087557599,0.145332262,-0.052781131,-0.477959901,0.280814260,0.059804942,0.075101405,0.135653242,-0.201551408
