index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786877044670.459,11832488.395,0.000000000,"s_batido_v8_landing_sonic"
1,20.334,1786877044690.793,11832508.728,0.000000000,"s_batido_v8_landing_sonic"
2,40.006,1786877044710.466,11832528.401,0.000000000,"s_batido_v8_landing_sonic"
3,60.016,1786877044730.475,11832548.410,0.000000000,"s_batido_v8_landing_sonic"
4,79.999,1786877044750.458,11832568.393,0.000000000,"s_batido_v8_landing_sonic"
5,99.994,1786877044770.454,11832588.389,0.000000000,"s_batido_v8_landing_sonic"
6,119.992,1786877044790.452,11832608.387,0.000000000,"s_batido_v8_landing_sonic"
7,139.994,1786877044810.454,11832628.389,0.000000000,"s_batido_v8_landing_sonic"
8,159.994,1786877044830.454,11832648.389,0.000000000,"s_batido_v8_landing_sonic"
9,179.990,1786877044850.449,11832668.384,0.000000000,"s_batido_v8_landing_sonic"
10,199.990,1786877044870.449,11832688.385,0.000000000,"s_batido_v8_landing_sonic"
11,219.998,1786877044890.458,11832708.393,0.000000000,"s_batido_v8_landing_sonic"
12,239.991,1786877044910.451,11832728.386,0.000000000,"s_batido_v8_landing_sonic"
13,259.992,1786877044930.452,11832748.387,0.000000000,"s_batido_v8_landing_sonic"
14,279.991,1786877044950.451,11832768.386,0.000000000,"s_batido_v8_landing_sonic"
15,299.991,1786877044970.451,11832788.386,0.000000000,"s_batido_v8_landing_sonic"
16,319.992,1786877044990.451,11832808.386,0.000000000,"s_batido_v8_landing_sonic"
17,339.994,1786877045010.454,11832828.389,0.000000000,"s_batido_v8_landing_sonic"
18,359.993,1786877045030.452,11832848.387,0.000000000,"s_batido_v8_landing_sonic"
19,379.993,1786877045050.452,11832868.387,0.000000000,"s_batido_v8_landing_sonic"
20,399.993,1786877045070.453,11832888.388,0.000000000,"s_batido_v8_landing_sonic"
21,419.992,1786877045090.452,11832908.387,0.000000000,"s_batido_v8_landing_sonic"
22,439.992,1786877045110.452,11832928.387,0.000000000,"s_batido_v8_landing_sonic"
23,459.992,1786877045130.452,11832948.387,0.000000000,"s_batido_v8_landing_sonic"
24,479.992,1786877045150.451,11832968.386,0.000000000,"s_batido_v8_landing_sonic"
25,499.993,1786877045170.453,11832988.388,0.000000000,"s_batido_v8_landing_sonic"
26,519.997,1786877045190.456,11833008.391,0.000000000,"s_batido_v8_landing_sonic"
27,539.995,1786877045210.454,11833028.389,0.000000000,"s_batido_v8_landing_sonic"
28,559.993,1786877045230.452,11833048.387,0.000000000,"s_batido_v8_landing_sonic"
29,579.990,1786877045250.449,11833068.384,0.000000000,"s_batido_v8_landing_sonic"
30,599.993,1786877045270.452,11833088.387,0.000000000,"s_batido_v8_landing_sonic"
31,619.993,1786877045290.452,11833108.387,0.000000000,"s_batido_v8_landing_sonic"
32,639.992,1786877045310.451,11833128.386,0.000000000,"s_batido_v8_landing_sonic"
33,659.990,1786877045330.449,11833148.385,0.000000000,"s_batido_v8_landing_sonic"
34,679.992,1786877045350.451,11833168.386,0.000000000,"s_batido_v8_landing_sonic"
35,699.991,1786877045370.451,11833188.386,0.000000000,"s_batido_v8_landing_sonic"
36,719.991,1786877045390.451,11833208.386,0.000000000,"s_batido_v8_landing_sonic"
37,739.994,1786877045410.454,11833228.389,0.000000000,"s_batido_v8_landing_sonic"
38,759.995,1786877045430.455,11833248.390,0.000000000,"s_batido_v8_landing_sonic"
39,779.992,1786877045450.452,11833268.387,0.000000000,"s_batido_v8_landing_sonic"
40,799.996,1786877045470.456,11833288.391,0.000000000,"s_batido_v8_landing_sonic"
41,819.994,1786877045490.453,11833308.388,0.000000000,"s_batido_v8_landing_sonic"
42,839.995,1786877045510.454,11833328.389,0.000000000,"s_batido_v8_landing_sonic"
43,859.989,1786877045530.449,11833348.384,0.000000000,"s_batido_v8_landing_sonic"
44,879.991,1786877045550.451,11833368.386,0.000000000,"s_batido_v8_landing_sonic"
45,899.993,1786877045570.452,11833388.387,0.000000000,"s_batido_v8_landing_sonic"
46,919.993,1786877045590.452,11833408.387,0.000000000,"s_batido_v8_landing_sonic"
47,939.992,1786877045610.451,11833428.386,0.000000000,"s_batido_v8_landing_sonic"
48,959.989,1786877045630.448,11833448.383,0.000000000,"s_batido_v8_landing_sonic"
49,979.992,1786877045650.452,11833468.387,0.000000000,"s_batido_v8_landing_sonic"
50,999.995,1786877045670.454,11833488.389,0.000000000,"s_batido_v8_landing_sonic"
51,1019.995,1786877045690.455,11833508.390,0.000000000,"s_batido_v8_landing_sonic"
52,1039.994,1786877045710.454,11833528.389,0.000000000,"s_batido_v8_landing_sonic"
53,1059.993,1786877045730.453,11833548.388,0.000000000,"s_batido_v8_landing_sonic"
54,1079.989,1786877045750.449,11833568.384,0.000000000,"s_batido_v8_landing_sonic"
55,1099.993,1786877045770.452,11833588.387,0.000000000,"s_batido_v8_landing_sonic"
56,1119.992,1786877045790.451,11833608.386,0.000000000,"s_batido_v8_landing_sonic"
57,1139.992,1786877045810.452,11833628.387,0.000000000,"s_batido_v8_landing_sonic"
58,1159.992,1786877045830.451,11833648.386,0.000000000,"s_batido_v8_landing_sonic"
59,1179.992,1786877045850.452,11833668.386,0.000000000,"s_batido_v8_landing_sonic"
60,1199.994,1786877045870.454,11833688.389,0.000000000,"s_batido_v8_landing_sonic"
61,1219.995,1786877045890.455,11833708.390,0.000000000,"s_batido_v8_landing_sonic"
62,1239.994,1786877045910.453,11833728.388,0.000000000,"s_batido_v8_landing_sonic"
63,1259.994,1786877045930.453,11833748.388,0.000000000,"s_batido_v8_landing_sonic"
64,1279.989,1786877045950.449,11833768.384,0.000000000,"s_batido_v8_landing_sonic"
65,1299.993,1786877045970.452,11833788.387,0.000000000,"s_batido_v8_landing_sonic"
66,1319.991,1786877045990.451,11833808.386,0.000000000,"s_batido_v8_landing_sonic"
67,1339.992,1786877046010.451,11833828.386,0.000000000,"s_batido_v8_landing_sonic"
68,1359.992,1786877046030.452,11833848.387,0.000000000,"s_batido_v8_landing_sonic"
69,1379.991,1786877046050.451,11833868.386,0.000000000,"s_batido_v8_landing_sonic"
70,1399.993,1786877046070.452,11833888.387,0.000000000,"s_batido_v8_landing_sonic"
71,1419.989,1786877046090.449,11833908.384,0.000000000,"s_batido_v8_landing_sonic"
72,1439.992,1786877046110.452,11833928.387,0.000000000,"s_batido_v8_landing_sonic"
73,1459.992,1786877046130.452,11833948.387,0.000000000,"s_batido_v8_landing_sonic"
74,1479.990,1786877046150.450,11833968.385,0.000000000,"s_batido_v8_landing_sonic"
