index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786877044670.459,11832488.395,0.000000000,5.336736679,-1.276840806,0.272815526,0.724187136,-0.080708347,-0.002040474,5.323189735,-1.198895812,0.290578902,1.198802114,-0.106942385,-0.001891362,0.915425777,5.118722916,-9.191663742,1.793917656,0.035465270,-0.155978993,-0.552394986,0.158320114,-0.175321966,-0.118379936,1.025209665,-1.841601729,-0.770947337,-0.507176042,-0.051015321,-0.266548127,-0.199793428
1,20.334,1786877044690.793,11832508.728,0.000000000,-18.417745590,28.780622482,-15.569864273,-6.274220467,0.094309680,0.273004472,33.650890350,-9.679628372,2.138230085,17.205892563,1.649142504,0.187765986,13.708963394,-2.731926203,-12.455385208,3.806190252,-0.020230468,-0.393455774,-0.663048506,0.916928768,-0.202118337,-0.056216136,-7.515411377,0.528051734,0.526407897,-3.249927998,-0.464486569,-0.800680757,-0.184874684
2,40.006,1786877044710.466,11832528.401,0.000000000,-25.245065689,20.175149918,-9.872403145,-5.693501949,-0.825466990,0.076861478,36.121952057,-24.348390579,13.698658943,6.095542431,0.376169950,-0.483621806,17.430068970,-4.044300556,-14.380264282,4.459625244,-0.260429114,-0.443551064,-0.692013621,0.069960468,-0.350049585,0.088111646,-12.894365311,0.441814482,-0.275360942,-7.036188126,-0.277983457,-2.333962440,-0.074866198
3,60.016,1786877044730.475,11832548.410,0.000000000,-30.708532333,-0.016002921,3.090777397,-12.123518944,-2.031615257,-0.515117347,40.793647766,-11.683969498,9.058789253,8.346836090,-0.220854878,-0.467541099,9.882097244,3.796890259,-15.363139153,4.631671906,-1.941725254,-0.552797854,-0.692595720,-0.422060907,-0.239983812,0.078047134,-16.459449768,-1.782676578,-1.752335310,-12.275098801,-0.482209265,-3.730339527,-0.162222505
4,79.999,1786877044750.458,11832568.393,0.000000000,2.028268337,-12.791568756,13.850731850,-3.756397009,1.021325588,0.081703424,12.076515198,5.965398312,-5.011432648,4.666317940,-1.173762918,0.502460539,0.300270587,14.880208969,-17.872858047,2.055845737,-1.985087395,-1.049670458,-1.141468048,-0.477149546,-0.242632478,-0.144448265,-17.176624298,-3.287814379,-2.710959673,-14.852508545,-0.737082243,-5.000000000,-0.483237743
5,99.994,1786877044770.454,11832588.389,0.000000000,32.555225372,-12.083562851,6.318661213,12.835996628,2.490435123,-0.003480966,-25.083362579,5.340445042,-5.727677822,-7.383071899,-0.562781274,0.444570333,0.039836317,12.920676231,-12.570416451,-2.520246744,-1.196197867,-1.081831455,-2.499128342,-0.680661559,-0.684537351,-0.194310561,-14.010243416,-1.711955905,-0.528718770,-10.933812141,-0.104793824,-5.000000000,-0.646842480
6,119.992,1786877044790.452,11832608.387,0.000000000,27.192911148,-2.492342710,1.020308852,12.429857254,0.934523344,0.107019886,-38.218132019,2.998544216,-5.429133415,-12.064433098,-0.377867341,0.351241976,-7.781123638,2.490174532,0.475500852,-7.291889191,-0.571958423,-0.295466602,-3.172500372,-0.380739242,-1.018123746,-0.223186404,-4.304666519,1.317986965,3.307740688,-3.532595873,0.372107238,-4.477063656,-0.044611406
7,139.994,1786877044810.454,11832628.389,0.000000000,6.430213451,1.708632350,-0.061952889,6.530674934,0.676322937,0.220564485,-30.747762680,3.291338444,-2.710015774,-11.139370918,-0.087473050,0.271018654,-12.265447617,-10.634872437,12.227015495,-10.179020882,0.957624376,0.272569984,-2.892241478,0.260818094,-1.124051809,0.128530800,7.104915619,2.726342201,5.216514111,3.384374619,0.069325119,-0.569672465,0.779354393
8,159.994,1786877044830.454,11832648.389,0.000000000,2.028760195,7.511881351,-2.405771017,6.067587852,2.127034187,0.302307248,-28.431823730,1.537264347,0.038774811,-12.428003311,-0.265047789,0.116834424,-11.556540489,-18.855545044,19.158958435,-10.228668213,1.620920539,0.851985157,-1.686990023,0.430365264,-0.945766747,0.468554646,14.858991623,2.536928415,3.862229347,8.145483971,-0.456069529,2.122426033,1.165272355
9,179.990,1786877044850.449,11832668.384,0.000000000,19.889816284,26.330520630,-16.564584732,-1.712744832,50.000000000,5.138976097,-33.399330139,8.392060280,-3.643549681,-8.438047409,-2.580308676,0.203784570,-11.744167328,-13.296007156,15.833426476,-6.805716038,0.139095247,-0.018127456,-1.500748515,0.951943099,-0.800308287,0.276888460,18.762117386,-0.296440125,2.378851175,8.844933510,-0.162071943,3.511037350,1.249176741
10,199.990,1786877044870.449,11832688.385,0.000000000,55.302330017,30.709596634,-27.888799667,-8.789068222,50.000000000,1.836069226,-37.193691254,11.090996742,-12.081703186,-6.304920673,-2.016649961,-0.020481946,-9.058756828,3.701321602,2.299856901,-1.490282774,-0.604182661,0.353430539,-3.570668697,0.558067799,-1.030209184,0.135773435,14.903289795,-2.936794996,-0.138925016,4.879880428,-0.153166354,2.941156387,1.212116480
11,219.998,1786877044890.458,11832708.393,0.000000000,59.131858826,11.093109131,-17.877151489,-36.048164368,50.000000000,-0.330978692,-34.433956146,6.627400398,-11.475221634,-38.829631805,44.804767609,-10.486802101,3.522950411,21.078451157,-28.810310364,4.891338825,-0.539308488,0.534047246,-7.848946571,0.521261036,-2.405708551,0.642339766,6.930284023,-4.220204830,-1.680336356,-1.449136376,-0.436236650,0.795378029,0.252206445
12,239.991,1786877044910.451,11832728.386,0.000000000,69.725982666,-12.650427818,-2.968575239,-30.017486572,50.000000000,-6.169941425,-27.063140869,6.607255459,-7.716352463,-26.259096146,47.450996399,-11.757793427,-0.264117211,30.536447525,-37.667514801,5.459976673,0.949473202,1.411932707,-9.324986458,0.130010307,-3.248604059,1.068986773,0.116114490,-4.819829941,-3.091031313,-5.226258278,-0.181836948,-0.953391254,-0.430742323
