index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786877044670.459,11832488.395,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,20.334,1786877044690.793,11832508.728,0.000000000,-1.053250194,0.375808567,0.561417818,0.769254565,-0.244683951,-0.458783507,-1.242839217,-0.103794411,-0.620782018,0.032563232,1.546085000,0.491681963,-1.232923388,0.359468490,0.383620799,-0.056388073,0.303431571,-0.047734123,0.051537689,-0.137204677,0.230943203,-0.131761745,-0.502715170,0.394954085,-0.168174639,0.257959872,0.169793159,0.076137796,-0.304779261
2,40.006,1786877044710.466,11832528.401,0.000000000,-1.326817274,0.718467951,0.809298098,0.560565829,-0.635124385,-0.444186062,-1.447532177,0.424962133,-0.886414409,0.247550577,1.434085846,0.753188670,-2.053855896,-0.064680785,0.221484184,-0.077996202,0.274014920,-0.036762539,-0.087336630,-0.301646411,0.063817322,-0.350705922,-1.203785539,0.396556377,-0.267316282,0.317346126,-0.049265102,0.284063727,-0.342186153
3,60.016,1786877044730.475,11832548.410,0.000000000,-1.548778176,1.070281267,0.551081598,0.171823159,-0.329661965,0.160194337,-0.747851014,0.335276604,-1.123136640,-0.079095908,1.479305029,0.950121403,-2.583595037,-0.440861076,0.048135474,-0.329586685,-0.071199656,-0.236680835,-0.188081458,-0.389224887,-0.225867808,-0.526128948,-2.248612404,0.279502571,-0.398759395,0.307014316,-0.110891908,0.286305606,-0.239491642
4,79.999,1786877044750.458,11832568.393,0.000000000,-0.765598774,0.621644497,0.081977449,0.327109098,0.210959181,1.161919236,0.297751665,-0.208918154,-1.516312003,-0.307175457,1.351984501,0.805997431,-2.657401323,-0.071765810,-0.314340919,-0.391966879,-0.359062821,0.041902557,-0.018860076,-0.503160775,-0.498987675,-0.813676119,-3.219084978,0.158742458,-0.612008631,0.150122732,-0.153255180,0.128184408,-0.007846441
5,99.994,1786877044770.454,11832588.389,0.000000000,0.230081707,-0.011127071,0.006510632,0.558765113,0.186476722,1.291599035,0.219260842,-0.335328907,-1.141098142,0.022558060,0.916393578,0.306630224,-2.237115145,0.512341797,-0.267267525,-0.385890603,-0.261913091,0.033700857,0.107925504,-0.582248449,-0.239020348,-1.186802268,-3.261093140,0.024008609,-0.641611695,-0.163354978,-0.378477514,0.054763693,0.031151164
6,119.992,1786877044790.452,11832608.387,0.000000000,0.693884611,0.027104137,-0.263471991,0.773571134,-0.068901338,0.640540242,-0.072532326,-0.378332406,0.116611265,-0.013011735,0.517452121,-0.342620045,-1.045739412,0.691645563,-0.116353445,-0.384099960,0.027256591,0.015097607,0.158611491,-0.506443918,0.463918626,-1.440670371,-2.352481842,-0.034017183,-0.569376886,-0.469449311,-0.470716953,0.019206695,-0.054569867
7,139.994,1786877044810.454,11832628.389,0.000000000,0.545811772,0.515834033,-0.556094766,0.730772018,-0.371462673,-0.334748626,-0.266845882,-0.396164268,1.320069432,-0.129196256,0.146278858,-0.769855917,0.272095144,0.958656430,0.116294026,-0.182603121,0.094176352,0.033209916,0.200480849,-0.396361232,1.073706150,-1.549456596,-1.138775706,0.071323149,-0.605674982,-0.651759624,-0.419576287,0.369751990,-0.177548945
8,159.994,1786877044830.454,11832648.389,0.000000000,0.327980459,0.616396189,-0.739031315,0.646853805,-0.668762386,-1.098060250,-0.561785400,-0.415451616,1.991041303,0.152389586,-0.339465559,-0.832216024,1.099743843,1.730399132,0.362579942,0.012192816,0.052302092,0.048947182,0.183501706,-0.282734096,1.214942217,-1.478914261,-0.124433011,0.174723953,-0.765698969,-0.874342203,-0.630903006,0.882981658,-0.411068201
9,179.990,1786877044850.449,11832668.384,0.000000000,0.533967257,0.392136604,-0.929373026,0.808028698,-0.814743698,-1.238265634,-1.158727407,-0.588874936,1.941851020,0.715569615,-0.558133483,-0.572810173,1.466214657,3.465649366,-0.080896087,0.051133797,-0.095243409,0.071416348,0.160703823,-0.316683352,1.167582989,-1.471169472,0.314441979,0.384811372,-0.813853681,-1.247882128,-1.031104207,1.320128798,-0.766627312
