index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,playing_0
466,9319.984,1786879985849.417,14773667.352,0.000000000,1.000000000
467,9339.986,1786879985869.418,14773687.353,0.000000000,1.000000000
468,9359.986,1786879985889.419,14773707.354,0.000000000,1.000000000
469,9379.994,1786879985909.426,14773727.361,0.000000000,1.000000000
470,9399.988,1786879985929.420,14773747.356,0.000000000,1.000000000
471,9419.985,1786879985949.417,14773767.352,0.000000000,1.000000000
472,9439.987,1786879985969.420,14773787.355,0.000000000,1.000000000
473,9459.986,1786879985989.418,14773807.353,0.000000000,1.000000000
474,9479.989,1786879986009.421,14773827.356,0.000000000,1.000000000
475,9499.987,1786879986029.419,14773847.354,0.000000000,1.000000000
476,9519.985,1786879986049.417,14773867.352,0.000000000,1.000000000
477,9539.983,1786879986069.416,14773887.351,0.000000000,1.000000000
478,9559.983,1786879986089.415,14773907.350,0.000000000,1.000000000
479,9579.983,1786879986109.416,14773927.351,0.000000000,1.000000000
480,9599.983,1786879986129.416,14773947.351,0.000000000,1.000000000
481,9619.983,1786879986149.416,14773967.351,0.000000000,1.000000000
482,9639.983,1786879986169.416,14773987.351,0.000000000,1.000000000
483,9659.982,1786879986189.415,14774007.350,0.000000000,1.000000000
484,9679.986,1786879986209.418,14774027.353,0.000000000,1.000000000
485,9699.987,1786879986229.419,14774047.354,0.000000000,1.000000000
486,9719.988,1786879986249.420,14774067.356,0.000000000,1.000000000
487,9739.985,1786879986269.417,14774087.352,0.000000000,1.000000000
488,9759.984,1786879986289.417,14774107.352,0.000000000,1.000000000
489,9779.984,1786879986309.416,14774127.351,0.000000000,1.000000000
490,9799.983,1786879986329.415,14774147.350,0.000000000,1.000000000
491,9819.986,1786879986349.418,14774167.353,0.000000000,1.000000000
492,9839.984,1786879986369.417,14774187.352,0.000000000,1.000000000
493,9859.983,1786879986389.416,14774207.351,0.000000000,1.000000000
494,9879.980,1786879986409.413,14774227.348,0.000000000,1.000000000
495,9899.980,1786879986429.413,14774247.348,0.000000000,1.000000000
496,9919.980,1786879986449.412,14774267.347,0.000000000,1.000000000
497,9939.981,1786879986469.414,14774287.349,0.000000000,1.000000000
498,9959.980,1786879986489.413,14774307.348,0.000000000,1.000000000
499,9979.983,1786879986509.416,14774327.351,0.000000000,1.000000000
