index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786879507027.471,14294845.406,0.000000000,-0.007079357,0.145179123,0.073937647,-0.033776995,-0.039679397,-0.034335393,-0.039573073
1,20.004,1786879507047.475,14294865.410,0.000000000,-0.007060543,0.140734822,0.077487655,-0.037650008,-0.043405838,-0.037810251,-0.043240733
2,39.991,1786879507067.462,14294885.397,0.000000000,-0.007042748,0.135967389,0.085979432,-0.046273008,-0.051933084,-0.046012949,-0.051705629
3,59.987,1786879507087.458,14294905.393,0.000000000,-0.007663564,0.134746805,0.105517238,-0.063552052,-0.069029436,-0.063275643,-0.068799555
4,79.987,1786879507107.458,14294925.393,0.000000000,-0.007740865,0.133005157,0.130090207,-0.085399881,-0.090955473,-0.085391760,-0.090765312
5,99.985,1786879507127.456,14294945.391,0.000000000,-0.007723192,0.129136696,0.157631546,-0.110388197,-0.116357774,-0.110599793,-0.116200335
6,119.986,1786879507147.457,14294965.392,0.000000000,-0.007698875,0.123365231,0.187256262,-0.137660682,-0.144285142,-0.137809917,-0.144118682
7,139.985,1786879507167.457,14294985.392,0.000000000,-0.007675387,0.115589656,0.218261331,-0.166843802,-0.174093813,-0.166618705,-0.173872009
8,159.985,1786879507187.457,14295005.391,0.000000000,-0.007653046,0.105901420,0.250136197,-0.197933450,-0.205363691,-0.197029948,-0.205040187
9,179.986,1786879507207.457,14295025.392,0.000000000,-0.007630998,0.094802693,0.282548547,-0.230937198,-0.237791821,-0.229322001,-0.237359419
10,199.986,1786879507227.457,14295045.392,0.000000000,-0.007609349,0.083460905,0.315361261,-0.265702009,-0.271117181,-0.263617516,-0.270611614
11,219.986,1786879507247.458,14295065.392,0.000000000,-0.007585390,0.075054981,0.348823965,-0.301060677,-0.304917186,-0.298533648,-0.304359406
12,239.988,1786879507267.459,14295085.394,0.000000000,-0.007553387,0.071399145,0.383044362,-0.336332560,-0.338911951,-0.333704174,-0.338357449
13,259.989,1786879507287.460,14295105.395,0.000000000,-0.007516979,0.070856780,0.417791039,-0.372087568,-0.373108596,-0.369630784,-0.372584134
14,279.992,1786879507307.463,14295125.398,0.000000000,-0.007481842,0.070733324,0.452813178,-0.408197343,-0.407463491,-0.406183153,-0.406998426
15,299.987,1786879507327.458,14295145.393,0.000000000,-0.007457697,0.070641741,0.479169190,-0.435207963,-0.433287024,-0.433541834,-0.432867825
16,319.990,1786879507347.461,14295165.396,0.000000000,-0.007427634,0.070499279,0.514384806,-0.470665216,-0.467732251,-0.469283432,-0.467350602
17,339.993,1786879507367.464,14295185.399,0.000000000,-0.007399492,0.070342921,0.549689472,-0.504999518,-0.502131283,-0.503601611,-0.501746356
18,359.989,1786879507387.460,14295205.395,0.000000000,-0.007373655,0.070175886,0.585092664,-0.537880540,-0.536447704,-0.536226034,-0.536027133
19,379.991,1786879507407.462,14295225.397,0.000000000,-0.007350066,0.069994941,0.620552063,-0.569595695,-0.570716262,-0.567673385,-0.570256829
20,399.990,1786879507427.462,14295245.396,0.000000000,-0.007327432,0.069784775,0.655965865,-0.601082742,-0.605027914,-0.599098623,-0.604551673
21,419.991,1786879507447.462,14295265.397,0.000000000,-0.007304649,0.069468074,0.691199005,-0.633553684,-0.639470518,-0.632039666,-0.639045596
22,439.991,1786879507467.462,14295285.397,0.000000000,-0.007280920,0.069001868,0.726199269,-0.667687356,-0.674076736,-0.666971624,-0.673751175
23,459.990,1786879507487.461,14295305.396,0.000000000,-0.007256158,0.068640158,0.761059761,-0.702875495,-0.708771467,-0.702998579,-0.708556056
24,480.007,1786879507507.479,14295325.414,0.000000000,-0.007230236,0.068444431,0.795917988,-0.738073111,-0.743449986,-0.738934994,-0.743335068
25,500.000,1786879507527.471,14295345.407,0.000000000,-0.007202642,0.068262972,0.830828428,-0.772952676,-0.778111994,-0.774240077,-0.778056562
26,519.995,1786879507547.466,14295365.401,0.000000000,-0.007173698,0.068071984,0.865769088,-0.807684422,-0.812803984,-0.809097350,-0.812764704
27,539.995,1786879507567.466,14295385.401,0.000000000,-0.007152502,0.067927063,0.891976774,-0.833712459,-0.838832319,-0.835092902,-0.838797450
28,559.982,1786879507587.453,14295405.388,0.000000000,-0.007123171,0.067729436,0.926869452,-0.868670940,-0.873544455,-0.869846106,-0.873506844
29,579.993,1786879507607.464,14295425.399,0.000000000,-0.007093876,0.067535855,0.961704016,-0.903831899,-0.908239067,-0.904679179,-0.908190668
