index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786880160656.616,14948474.551,0.000000000,6.137615681,-0.792306364,0.087320708,-1.752861500,-0.064893194,-0.000780430,5.984083652,-0.797436118,0.028598582,-1.202009201,-0.131508633,-0.000759229,1.067245483,5.721771717,-10.253521919,2.123364210,-0.111575052,-0.336002886,-0.589922488,0.163888201,-0.174377173,-0.196314871,1.453032374,-2.046392202,-0.766236603,-0.652552068,-0.054064918,-0.268963099,-0.203332633
1,19.998,1786880160676.614,14948494.549,0.000000000,-12.472211838,30.468872070,-19.116193771,-7.610182762,1.355139375,0.296591938,42.478160858,-8.526105881,0.435017198,22.914659500,3.398710728,0.238568962,15.487568855,-1.364935875,-12.060438156,4.026808262,-0.036372628,-0.646754384,-1.095521092,1.598809719,-0.092558771,-0.016649589,-7.761398315,0.206476703,0.616393507,-3.367458105,-0.661181927,-0.522305191,-0.357908517
2,40.022,1786880160696.638,14948514.573,0.000000000,-25.913280487,21.744447708,-12.452964783,-4.321134567,-1.580438852,0.178448185,42.160835266,-26.429979324,15.959668159,8.282430649,0.149821296,-0.658562481,19.189559937,-4.302889347,-17.387477875,4.946063042,0.094297990,-0.786693692,-1.299015522,0.184058696,-0.345488757,0.077584259,-12.987350464,0.342575580,-0.280433238,-7.600270748,-0.464851677,-2.075900555,-0.047747739
3,59.999,1786880160716.615,14948534.550,0.000000000,-31.464195251,6.234148979,-1.687160254,-9.738016129,-1.013704538,-0.128571033,45.322315216,-21.208858490,15.291500092,8.200584412,0.238066643,-0.450152814,13.671369553,2.849565506,-18.636945724,4.836058617,-1.321855545,-0.663580656,-0.778957427,0.106805742,-0.367276371,-0.148313567,-17.251750946,-1.983886361,-1.708839536,-11.845359802,-0.225076362,-4.351067066,-0.249809355
4,80.023,1786880160736.639,14948554.574,0.000000000,2.128950834,-14.723055840,10.921942711,-3.264571190,-0.043369390,-0.164934263,12.153642654,6.581134319,-6.449626446,5.996260643,-0.068786800,0.412807256,2.861662388,12.479374886,-16.653579712,2.239367723,-1.623862505,-0.592074454,-0.766964495,-0.417683661,-0.202517539,-0.157714590,-18.544740677,-3.244513273,-2.908769608,-14.274210930,-0.332488239,-5.000000000,-0.764117301
5,99.997,1786880160756.613,14948574.548,0.000000000,29.923406601,-16.283327103,6.538556576,7.057859898,0.546084642,0.017706692,-25.257373810,11.376604080,-8.546097755,-7.047574043,-0.906892538,0.284773588,-1.155786157,12.481906891,-9.682993889,-2.334343672,-1.705166101,-1.069391012,-1.688933492,-0.620361328,-0.524830818,-0.349149227,-14.794953346,-1.633284211,-1.087988019,-10.539787292,0.044563126,-5.000000000,-0.644639134
6,119.989,1786880160776.604,14948594.540,0.000000000,25.030475616,-8.737907410,4.379457951,9.076830864,0.569051802,0.044565927,-35.246700287,8.227926254,-6.741652489,-11.864148140,-0.829132438,0.241129026,-8.743742943,2.178657532,4.138450146,-6.949228287,-0.915403962,-1.013206720,-2.117407560,-0.279527068,-0.812018514,-0.436574608,-4.196339607,1.385869145,2.690975428,-3.692624092,0.308942884,-4.019089699,0.148270518
7,139.988,1786880160796.604,14948614.539,0.000000000,8.109962463,-2.486057281,2.594354153,5.232636452,0.584337711,-0.268960893,-26.548112869,7.163977623,-3.832706690,-10.071732521,-0.489207894,0.164430514,-10.146882057,-10.055886269,13.478862762,-9.087508202,0.058231615,-0.556467533,-1.878446221,0.097348250,-0.825206220,-0.208399549,7.450516701,3.054400444,4.863734245,2.740186691,0.174855232,0.229898840,1.161125541
8,159.987,1786880160816.603,14948634.537,0.000000000,6.697195530,11.557917595,-5.024818420,6.983699799,4.170290470,0.165621668,-27.259004593,0.447307438,-1.311634898,-10.534438133,-0.441515565,0.167829514,-10.699764252,-15.419165611,14.407513618,-8.795592308,0.841618121,-0.087977007,-1.469727039,0.441061556,-0.827806711,0.110538639,14.745456696,3.216495991,4.833758831,7.914724827,-0.305459350,2.119711637,1.452822447
9,179.986,1786880160836.602,14948654.537,0.000000000,15.227350235,17.220232010,-9.307638168,8.489702225,3.189728737,0.107050441,-29.797935486,-2.741293192,0.044791706,-12.511454582,-2.217498541,0.117764905,-12.473165512,-13.625912666,14.329207420,-7.399504185,2.008955240,1.123939514,-0.089668468,0.693408012,-0.501735568,0.488460749,17.200729370,2.073423386,1.901090622,9.024892807,-0.659986973,3.332941771,0.952602923
