index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786880349981.470,15137799.405,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.991,1786880350001.461,15137819.396,0.000000000,-1.088618875,0.372120202,0.592670858,0.775447130,-0.242359057,-0.466426879,-1.250089526,-0.107201055,-0.597468615,0.025646467,1.558863997,0.501900733,-1.252344012,0.353399277,0.395350546,-0.052732728,0.306497186,-0.039563689,0.051605076,-0.136946499,0.239537194,-0.128573626,-0.513576090,0.388834447,-0.157231286,0.266953021,0.157902971,0.071557492,-0.312471807
2,39.988,1786880350021.458,15137839.393,0.000000000,-1.436612248,0.751936793,0.820159018,0.608783066,-0.639687896,-0.520984709,-1.599586725,0.413720548,-0.886625111,0.305002451,1.516557455,0.783548057,-2.080953598,-0.119792238,0.257942408,-0.051209308,0.288954228,-0.055702779,-0.090927020,-0.301996857,0.096890628,-0.362901777,-1.271600962,0.387146026,-0.253049433,0.343999833,-0.090275288,0.241390333,-0.353835136
3,59.986,1786880350041.456,15137859.391,0.000000000,-1.770924568,1.098562837,0.673630536,0.263270944,-0.460227340,-0.008280318,-1.051638007,0.548838913,-1.162114739,-0.007601868,1.568067193,1.005735159,-2.644295454,-0.637100458,0.037757285,-0.294676721,-0.070000038,-0.208678961,-0.198729455,-0.395910233,-0.185175732,-0.558422983,-2.274832487,0.258143574,-0.371588469,0.319263637,-0.199945703,0.257061124,-0.254141539
4,79.989,1786880350061.459,15137879.394,0.000000000,-1.014750361,0.621138871,0.160405219,0.341704488,0.112957284,0.969268978,0.277194768,-0.222033665,-1.390343070,-0.278436482,1.428190589,0.831325650,-2.737276077,-0.577549994,-0.287586898,-0.419665247,-0.316071242,0.087331042,0.019665666,-0.503053129,-0.472194135,-0.788320780,-3.198840141,0.104491331,-0.567193151,0.204620719,-0.224314883,0.073006317,-0.036541540
5,99.986,1786880350081.456,15137899.391,0.000000000,0.049389642,0.027201734,0.093848854,0.411852837,0.215836614,1.172524691,0.331845105,-0.451046020,-0.770303905,-0.195971698,1.084499240,0.346960127,-2.370179176,-1.034124732,-0.265991956,-0.513939440,-0.262423068,0.083949335,0.149071544,-0.625799596,-0.261902153,-1.119187593,-3.248028517,-0.089670800,-0.533911109,-0.116669208,-0.384198129,-0.057512369,-0.004135717
6,119.987,1786880350101.457,15137919.392,0.000000000,0.521159232,-0.064118758,-0.109866470,0.501853704,0.131637290,0.662307858,0.094990894,-0.508245289,0.339033037,-0.448989153,0.739447415,-0.285683811,-1.330267787,-1.091022372,-0.117516637,-0.557931125,0.002385317,0.004114036,0.174892455,-0.665511191,0.369351566,-1.384344578,-2.433499813,-0.218425706,-0.404203385,-0.397810161,-0.418116808,-0.181699812,-0.152354434
7,139.986,1786880350121.456,15137939.391,0.000000000,0.415660292,0.356242001,-0.359303176,0.461210817,-0.140607655,-0.276314467,0.037380800,-0.550470054,1.270962596,-0.605256319,0.428220183,-0.673695624,-0.039171968,-0.640024602,0.087579474,-0.385594040,0.139654830,-0.161880061,0.214186907,-0.614339054,0.965760767,-1.504328609,-1.345925331,-0.198082238,-0.376744121,-0.721673906,-0.334811598,-0.021090280,-0.227969289
8,159.989,1786880350141.459,15137959.394,0.000000000,0.461483181,0.483288288,-0.562260866,0.506371915,-0.479545027,-0.853843451,-0.203127250,-0.578038275,1.554861546,-0.696323514,0.099781916,-0.767260313,0.850726187,-0.186733708,0.279560357,-0.225366533,0.202975407,-0.200380549,0.218186140,-0.562490404,1.196760178,-1.546273828,-0.425937086,-0.119574659,-0.468023539,-1.075309753,-0.407631606,0.263851404,-0.207311764
9,179.988,1786880350161.458,15137979.393,0.000000000,0.085975751,0.087285712,-1.018797398,1.160109401,-1.133462548,0.125645265,-1.239481568,-0.436610132,0.793242157,-0.520428121,-0.101983801,-0.738043845,1.258476377,-0.530207396,-0.196816042,-0.082367398,-0.099540204,0.025447112,0.186381966,-0.484682173,0.872226536,-1.722930551,-0.183972463,0.015366117,-0.639174879,-1.486500621,-0.942029953,0.462621093,-0.303138316
