index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786880349981.470,15137799.405,0.000000000,-0.901531160,0.143709004,-0.118660457,-0.023586232,-0.044708166,0.001107261,-0.927352786,0.141265735,-0.129388019,-0.046207935,-0.041446768,0.001083438,-0.053308353,0.784016132,-2.222503662,0.957794845,-0.401288956,-0.422362387,-0.000767973,0.014551718,0.011343800,-0.152892217,1.153411031,-0.482415140,-0.004949903,-0.235300973,-0.003960216,-0.016804744,-0.001147004
1,19.991,1786880350001.461,15137819.396,0.000000000,-2.390341282,-0.341552526,-4.008232117,1.171156526,2.052553892,-0.362724423,-2.716137409,0.094182558,-1.498647332,5.275466919,1.570699096,0.217209920,-0.140517548,1.569011688,-3.644507170,1.652394056,-0.547037005,-0.862164319,-0.698249698,1.648846745,0.313056141,-0.061192643,1.540672421,-0.786036789,0.113014989,-0.502680123,-0.576713562,0.603925347,-0.349420309
2,39.988,1786880350021.458,15137839.393,0.000000000,-2.355245829,-0.283867478,-6.861988544,2.174441099,-0.913432479,-0.304013193,-0.776845813,0.197591111,-1.107531667,4.952851772,0.850609899,-0.373205036,0.368172199,1.868218064,-3.361912489,2.108190775,-0.262145877,-1.550039411,-1.840671182,1.937912226,0.438945085,0.025464840,1.385789633,-0.679037750,-0.121299364,-1.055131435,-1.143014312,1.507533550,-0.403095216
3,59.986,1786880350041.456,15137859.391,0.000000000,-2.651174068,0.711628735,-4.274057388,0.635168374,-3.659555197,-1.010532856,0.524438977,-0.211951733,0.760065794,3.736442089,-0.590988457,-0.957014680,0.850296855,1.090523481,-4.073111534,2.985257149,-0.048116282,-1.613498092,-2.832868814,0.941898644,0.193318203,0.037366863,1.463335037,-0.435884297,-0.491348684,-2.738097191,-1.588098884,2.503036499,-0.035588522
4,79.989,1786880350061.459,15137879.394,0.000000000,-2.807754755,3.776607990,2.371667385,-1.856732249,-2.784028530,1.052533031,2.203161240,-0.267960489,0.328522831,2.617969513,-2.209993839,0.254544795,0.346848726,1.662274003,-3.924803019,3.699641466,-0.386586428,-1.293430805,-3.321627378,0.011392816,0.002742842,0.036217015,1.077541232,-0.676891148,-1.123380423,-5.548141479,-2.219579458,3.031016588,0.559518337
5,99.986,1786880350081.456,15137899.391,0.000000000,-0.471402407,3.330791950,3.116752625,-2.178094625,-5.021118164,0.679512441,3.220268965,-0.515885353,-0.172838926,1.823945642,-1.242935538,0.930179596,0.714501202,2.478950500,-2.267552614,3.555366516,-0.941271722,-1.340627670,-3.356287003,-1.196820617,-0.006711052,0.015815031,-0.279480547,-1.496742129,-1.082206607,-7.583398819,-1.805992842,2.351765633,0.307026267
6,119.987,1786880350101.457,15137919.392,0.000000000,1.904606819,2.015423775,1.742001534,-2.893626928,-3.985085726,0.061657205,3.277730703,-0.893055439,-0.271659791,0.353884339,-0.047327664,0.821380079,0.828943431,2.633563280,-0.486189306,2.893573999,-1.189180493,-1.219276071,-3.274208069,-1.767963171,-0.030606318,-0.000966383,-2.611031294,-2.237405539,0.070848517,-6.197996140,-0.758801162,-0.821126819,-0.496298701
7,139.986,1786880350121.456,15137939.391,0.000000000,2.575532198,0.605772674,1.400939941,-2.445565701,-0.236142054,-0.823309362,3.372363567,-1.857106090,-1.233548284,-1.357540011,1.013016343,0.859723926,-0.297953665,1.732010126,1.207699656,1.842019439,-0.768369794,-1.039212227,-3.222113848,-1.354191065,-0.289650261,0.012106370,-4.624851704,-2.325614214,1.771314859,-3.794131041,-0.326973945,-3.103693962,-1.110646367
8,159.989,1786880350141.459,15137959.394,0.000000000,-0.736615360,-3.492548943,0.796919942,4.568761826,11.206644058,-1.840366125,3.601230145,-4.541059494,-0.793875039,-2.586633921,1.905158401,0.679688811,-1.240188241,-3.488227606,4.338078022,-0.912236333,1.195691347,-0.209685221,-2.623859644,-0.560336232,-0.651282489,0.284578174,-6.254491329,0.240919545,2.509949923,-0.383945256,-0.653814673,-4.274712563,-1.252233148
9,179.988,1786880350161.458,15137979.393,0.000000000,-2.740551949,-2.390322924,1.840317488,6.238510609,10.329410553,-1.587923884,1.393239141,-3.575272560,-0.407952935,-3.638533115,-0.951335073,0.276976556,-0.583668888,-4.177793026,2.970760822,-1.426205277,1.729721189,0.148879796,-1.669849634,-0.001641826,-0.647828400,0.429836035,-5.375244617,1.242940307,3.003304720,0.693997860,-1.194511652,-3.853718281,-0.505651653
10,199.989,1786880350181.460,15137999.395,0.000000000,-4.811765671,-1.057577133,0.719693244,8.068839073,-2.740076780,-1.500986934,-2.073271036,-1.284286857,-0.790807068,-1.061886072,-4.554629803,0.167379022,-1.028837085,-2.989518166,0.666680515,-1.692562938,1.658066750,0.501173735,-0.796241224,0.987009406,-0.268307924,0.370600849,-3.243008375,1.963504791,2.880375385,0.440317661,-1.447850943,-2.641122818,0.384308606
11,219.987,1786880350201.458,15138019.392,0.000000000,-4.741991043,0.025239041,-2.368625879,6.087030888,-2.986577272,-1.690221429,-1.637542844,1.388727784,-0.083127581,3.315436125,-6.620466709,0.442582190,-2.147632360,0.338033617,-0.309048653,-2.255204916,0.695859969,0.176112458,-0.123840764,1.772868276,0.515017211,0.388357878,-0.035801474,1.541395545,2.022621155,-0.928760588,-0.785106778,-1.196595669,0.945469439
