index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786878834294.478,13622112.413,0.000000000,"s_batido_v8_landing_sonic"
1,19.989,1786878834314.467,13622132.402,0.000000000,"s_batido_v8_landing_sonic"
2,39.988,1786878834334.466,13622152.401,0.000000000,"s_batido_v8_landing_sonic"
3,59.987,1786878834354.465,13622172.400,0.000000000,"s_batido_v8_landing_sonic"
4,79.988,1786878834374.466,13622192.401,0.000000000,"s_batido_v8_landing_sonic"
5,99.989,1786878834394.467,13622212.401,0.000000000,"s_batido_v8_landing_sonic"
6,119.990,1786878834414.467,13622232.402,0.000000000,"s_batido_v8_landing_sonic"
7,139.988,1786878834434.466,13622252.400,0.000000000,"s_batido_v8_landing_sonic"
8,159.992,1786878834454.470,13622272.405,0.000000000,"s_batido_v8_landing_sonic"
9,179.990,1786878834474.468,13622292.403,0.000000000,"s_batido_v8_landing_sonic"
10,199.989,1786878834494.466,13622312.401,0.000000000,"s_batido_v8_landing_sonic"
11,219.988,1786878834514.466,13622332.401,0.000000000,"s_batido_v8_landing_sonic"
12,239.988,1786878834534.466,13622352.401,0.000000000,"s_batido_v8_landing_sonic"
13,259.988,1786878834554.466,13622372.400,0.000000000,"s_batido_v8_landing_sonic"
14,279.988,1786878834574.466,13622392.400,0.000000000,"s_batido_v8_landing_sonic"
15,299.987,1786878834594.464,13622412.399,0.000000000,"s_batido_v8_landing_sonic"
16,319.987,1786878834614.464,13622432.399,0.000000000,"s_batido_v8_landing_sonic"
17,339.989,1786878834634.467,13622452.402,0.000000000,"s_batido_v8_landing_sonic"
18,359.988,1786878834654.466,13622472.401,0.000000000,"s_batido_v8_landing_sonic"
19,379.988,1786878834674.466,13622492.401,0.000000000,"s_batido_v8_landing_sonic"
20,399.996,1786878834694.474,13622512.409,0.000000000,"s_batido_v8_landing_sonic"
21,419.989,1786878834714.467,13622532.402,0.000000000,"s_batido_v8_landing_sonic"
22,439.989,1786878834734.467,13622552.402,0.000000000,"s_batido_v8_landing_sonic"
23,459.989,1786878834754.467,13622572.402,0.000000000,"s_batido_v8_landing_sonic"
24,479.992,1786878834774.469,13622592.404,0.000000000,"s_batido_v8_landing_sonic"
25,499.992,1786878834794.469,13622612.405,0.000000000,"s_batido_v8_landing_sonic"
26,519.991,1786878834814.469,13622632.404,0.000000000,"s_batido_v8_landing_sonic"
27,539.990,1786878834834.467,13622652.402,0.000000000,"s_batido_v8_landing_sonic"
28,559.990,1786878834854.468,13622672.403,0.000000000,"s_batido_v8_landing_sonic"
29,579.989,1786878834874.467,13622692.401,0.000000000,"s_batido_v8_landing_sonic"
30,599.988,1786878834894.466,13622712.401,0.000000000,"s_batido_v8_landing_sonic"
31,619.987,1786878834914.464,13622732.400,0.000000000,"s_batido_v8_landing_sonic"
32,639.993,1786878834934.471,13622752.406,0.000000000,"s_batido_v8_landing_sonic"
33,659.993,1786878834954.471,13622772.406,0.000000000,"s_batido_v8_landing_sonic"
34,679.992,1786878834974.470,13622792.405,0.000000000,"s_batido_v8_landing_sonic"
35,699.992,1786878834994.469,13622812.404,0.000000000,"s_batido_v8_landing_sonic"
36,719.992,1786878835014.470,13622832.405,0.000000000,"s_batido_v8_landing_sonic"
37,739.991,1786878835034.468,13622852.403,0.000000000,"s_batido_v8_landing_sonic"
38,759.990,1786878835054.468,13622872.403,0.000000000,"s_batido_v8_landing_sonic"
39,779.990,1786878835074.468,13622892.403,0.000000000,"s_batido_v8_landing_sonic"
40,799.990,1786878835094.468,13622912.402,0.000000000,"s_batido_v8_landing_sonic"
41,819.989,1786878835114.466,13622932.401,0.000000000,"s_batido_v8_landing_sonic"
42,839.988,1786878835134.466,13622952.401,0.000000000,"s_batido_v8_landing_sonic"
43,859.987,1786878835154.465,13622972.400,0.000000000,"s_batido_v8_landing_sonic"
44,879.990,1786878835174.467,13622992.402,0.000000000,"s_batido_v8_landing_sonic"
45,899.993,1786878835194.470,13623012.405,0.000000000,"s_batido_v8_landing_sonic"
46,919.991,1786878835214.469,13623032.404,0.000000000,"s_batido_v8_landing_sonic"
47,939.990,1786878835234.468,13623052.403,0.000000000,"s_batido_v8_landing_sonic"
