index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786878834294.478,13622112.413,0.000000000,-0.145569876,1.081871748,-0.041800514
1,19.989,1786878834314.467,13622132.402,0.000000000,-0.754914284,1.767333627,0.255307794
2,39.988,1786878834334.466,13622152.401,0.000000000,-1.124735594,1.026768684,0.633919597
3,59.987,1786878834354.465,13622172.400,0.000000000,-0.631739914,1.087330103,0.806335449
4,79.988,1786878834374.466,13622192.401,0.000000000,-0.999446511,1.224699020,0.761385679
5,99.989,1786878834394.467,13622212.401,0.000000000,-1.366368532,0.412089795,-0.485241145
6,119.990,1786878834414.467,13622232.402,0.000000000,-1.075825214,-0.969779134,-1.469038367
7,139.988,1786878834434.466,13622252.400,0.000000000,-0.261693835,-1.612155080,-1.304038405
8,159.992,1786878834454.470,13622272.405,0.000000000,0.121833481,-1.273313522,-0.592176795
9,179.990,1786878834474.468,13622292.403,0.000000000,1.609917641,-0.072704807,1.125730038
10,199.989,1786878834494.466,13622312.401,0.000000000,1.882265091,-0.391235888,0.723949254
11,219.988,1786878834514.466,13622332.401,0.000000000,-0.256277293,1.242468834,0.544368744
12,239.988,1786878834534.466,13622352.401,0.000000000,-1.003438711,3.463767767,0.003140841
13,259.988,1786878834554.466,13622372.400,0.000000000,-2.079506397,-0.271728724,0.681990206
14,279.988,1786878834574.466,13622392.400,0.000000000,-1.357663870,-0.827288032,0.601216137
15,299.987,1786878834594.464,13622412.399,0.000000000,-1.007264018,0.850174785,0.958872497
16,319.987,1786878834614.464,13622432.399,0.000000000,-0.917328656,3.459397554,1.417328000
17,339.989,1786878834634.467,13622452.402,0.000000000,0.019425502,1.813703179,0.326985955
18,359.988,1786878834654.466,13622472.401,0.000000000,1.641054869,-1.492587805,-2.124120712
19,379.988,1786878834674.466,13622492.401,0.000000000,2.413098335,-1.050477862,-3.563811541
20,399.996,1786878834694.474,13622512.409,0.000000000,2.107442379,-0.706782520,-2.864651203
21,419.989,1786878834714.467,13622532.402,0.000000000,0.330608785,-0.617226422,-0.870021403
22,439.989,1786878834734.467,13622552.402,0.000000000,-0.051444855,0.042230319,0.247659534
23,459.989,1786878834754.467,13622572.402,0.000000000,0.388997257,-1.046742797,0.291571468
24,479.992,1786878834774.469,13622592.404,0.000000000,0.236131594,-1.539625764,0.387964159
25,499.992,1786878834794.469,13622612.405,0.000000000,-0.637877345,-1.399865270,0.456771284
26,519.991,1786878834814.469,13622632.404,0.000000000,-1.199767709,-0.835368574,-0.179719552
27,539.990,1786878834834.467,13622652.402,0.000000000,-0.129338384,-0.362674773,-0.911034763
28,559.990,1786878834854.468,13622672.403,0.000000000,-0.047044992,0.280101866,0.176502198
29,579.989,1786878834874.467,13622692.401,0.000000000,-0.323130608,-0.192497611,0.383933395
30,599.988,1786878834894.466,13622712.401,0.000000000,-0.400815010,0.092892624,0.048738662
31,619.987,1786878834914.464,13622732.400,0.000000000,-0.089518592,0.403446823,-0.426109642
32,639.993,1786878834934.471,13622752.406,0.000000000,0.241876632,0.214949563,-0.823889434
33,659.993,1786878834954.471,13622772.406,0.000000000,1.023052812,0.002610884,-1.115040421
34,679.992,1786878834974.470,13622792.405,0.000000000,0.703299224,-0.525712252,-0.232199714
35,699.992,1786878834994.469,13622812.404,0.000000000,0.615536809,-0.282261133,-0.597488880
36,719.992,1786878835014.470,13622832.405,0.000000000,0.619048893,-0.758478701,-0.876110435
37,739.991,1786878835034.468,13622852.403,0.000000000,0.249582350,-0.859668493,-0.083832949
38,759.990,1786878835054.468,13622872.403,0.000000000,-0.045617756,-0.661555171,0.694111586
39,779.990,1786878835074.468,13622892.403,0.000000000,-0.096507087,-0.074052967,0.948682547
40,799.990,1786878835094.468,13622912.402,0.000000000,-0.440133870,0.399373174,0.665924430
41,819.989,1786878835114.466,13622932.401,0.000000000,-1.081102610,-0.017945372,-0.303088307
42,839.988,1786878835134.466,13622952.401,0.000000000,0.242493138,-0.207571298,-0.402841896
43,859.987,1786878835154.465,13622972.400,0.000000000,0.406300306,-0.263996780,0.125295416
44,879.990,1786878835174.467,13622992.402,0.000000000,0.348573953,-0.064206272,0.182220474
45,899.993,1786878835194.470,13623012.405,0.000000000,0.067819253,-0.210989937,0.554923773
46,919.991,1786878835214.469,13623032.404,0.000000000,-0.060024403,0.100952506,0.394292027
47,939.990,1786878835234.468,13623052.403,0.000000000,0.039782949,0.057427477,-0.158421844
48,959.988,1786878835254.466,13623072.401,0.000000000,0.195542902,-0.035193577,-0.575678647
49,979.987,1786878835274.464,13623092.399,0.000000000,0.226229638,-0.113721594,-0.677659094
50,999.987,1786878835294.464,13623112.400,0.000000000,0.177199319,-0.033105295,-0.531339228
51,1019.988,1786878835314.466,13623132.401,0.000000000,0.107055105,0.059950698,-0.267482340
52,1039.987,1786878835334.464,13623152.399,0.000000000,0.087883629,0.217967600,-0.034129992
53,1059.988,1786878835354.466,13623172.401,0.000000000,0.095273867,0.110113658,0.133143589
54,1079.987,1786878835374.465,13623192.400,0.000000000,0.092192046,0.073974840,0.183928385
55,1099.987,1786878835394.465,13623212.400,0.000000000,0.078707837,0.091640390,0.145299628
56,1119.990,1786878835414.468,13623232.403,0.000000000,0.078331940,0.105142117,0.079303637
57,1139.988,1786878835434.466,13623252.401,0.000000000,0.113204129,0.113679715,-0.022056686
58,1159.986,1786878835454.464,13623272.399,0.000000000,0.129329443,0.116635352,-0.093328178
59,1179.989,1786878835474.467,13623292.402,0.000000000,0.073606111,0.148275748,-0.068165004
60,1199.988,1786878835494.466,13623312.400,0.000000000,0.054915562,0.185962036,-0.050417278
61,1219.988,1786878835514.466,13623332.401,0.000000000,0.048249826,0.213303074,-0.022929024
62,1239.986,1786878835534.464,13623352.399,0.000000000,0.023791185,0.248277366,0.004481805
63,1259.989,1786878835554.467,13623372.401,0.000000000,0.009111040,0.275151581,0.014602838
64,1279.990,1786878835574.468,13623392.403,0.000000000,0.008233076,0.287093252,-0.001890546
65,1299.990,1786878835594.467,13623412.402,0.000000000,0.005961776,0.289844722,-0.018314086
66,1319.992,1786878835614.470,13623432.405,0.000000000,-0.001016364,0.257275075,-0.032088876
67,1339.991,1786878835634.469,13623452.404,0.000000000,-0.004610807,0.219674394,-0.042504098
68,1359.990,1786878835654.467,13623472.402,0.000000000,-0.003133336,0.174416557,-0.046823438
69,1379.990,1786878835674.467,13623492.402,0.000000000,0.000224172,0.142517298,-0.058271952
70,1399.989,1786878835694.467,13623512.401,0.000000000,0.010041830,0.102067634,-0.055614609
71,1419.988,1786878835714.466,13623532.401,0.000000000,0.017750936,0.062332265,-0.042715691
72,1439.992,1786878835734.469,13623552.404,0.000000000,0.020977596,0.027973298,-0.003376276
73,1459.992,1786878835754.470,13623572.405,0.000000000,0.021416297,0.024740601,0.015401583
74,1479.990,1786878835774.468,13623592.403,0.000000000,-0.018209200,-0.018097201,0.072972067
75,1499.990,1786878835794.468,13623612.402,0.000000000,-0.025711089,0.002337285,0.070449129
76,1519.995,1786878835814.473,13623632.408,0.000000000,-0.012389147,0.018652821,0.040516756
77,1539.994,1786878835834.471,13623652.406,0.000000000,-0.024784930,0.036920693,0.010419126
78,1559.989,1786878835854.467,13623672.402,0.000000000,-0.035307664,0.044619203,0.003954018
79,1579.989,1786878835874.467,13623692.402,0.000000000,-0.038360219,0.045078836,0.004557753
80,1599.986,1786878835894.464,13623712.399,0.000000000,-0.038083773,0.040523198,0.009478066
81,1619.988,1786878835914.466,13623732.400,0.000000000,-0.043146793,0.031773452,0.014825021
82,1639.988,1786878835934.466,13623752.400,0.000000000,-0.046330541,0.023574099,0.018826021
83,1659.992,1786878835954.469,13623772.404,0.000000000,-0.044499945,0.013213838,0.029172270
84,1679.990,1786878835974.468,13623792.403,0.000000000,-0.048716005,0.004940933,0.036036067
85,1699.990,1786878835994.468,13623812.403,0.000000000,-0.050587121,0.011957197,0.029433839
86,1719.988,1786878836014.466,13623832.401,0.000000000,-0.051376622,0.004665528,0.037319705
87,1739.988,1786878836034.466,13623852.401,0.000000000,-0.064837962,-0.015685828,0.066118620
88,1759.992,1786878836054.469,13623872.404,0.000000000,-0.074780047,-0.032873970,0.064094096
89,1780.004,1786878836074.481,13623892.416,0.000000000,-0.100543916,-0.034994576,0.073213607
90,1799.991,1786878836094.469,13623912.403,0.000000000,-0.107937321,-0.031331204,0.079845570
91,1819.993,1786878836114.470,13623932.405,0.000000000,-0.103465304,-0.037567604,0.137715414
92,1839.990,1786878836134.468,13623952.403,0.000000000,-0.122701421,-0.050048366,0.151742995
93,1859.988,1786878836154.466,13623972.401,0.000000000,-0.120599009,-0.039789494,0.122264996
94,1879.989,1786878836174.467,13623992.402,0.000000000,-0.116792813,-0.037933014,0.104381919
95,1899.988,1786878836194.466,13624012.401,0.000000000,-0.111552395,-0.033992548,0.089260995
96,1919.988,1786878836214.466,13624032.400,0.000000000,-0.088549919,-0.048671640,0.036458969
97,1939.992,1786878836234.469,13624052.404,0.000000000,-0.094347283,-0.037216421,0.037496064
98,1959.991,1786878836254.468,13624072.403,0.000000000,-0.107719839,-0.027669376,0.039300751
99,1979.990,1786878836274.468,13624092.403,0.000000000,-0.119015716,-0.022528350,0.044266365
100,1999.989,1786878836294.467,13624112.402,0.000000000,-0.120727673,-0.050337248,0.057279956
101,2019.989,1786878836314.466,13624132.401,0.000000000,-0.137740895,-0.028126784,0.019898390
102,2039.988,1786878836334.466,13624152.400,0.000000000,-0.151366383,-0.019604664,-0.013066052
103,2059.991,1786878836354.469,13624172.404,0.000000000,-0.166003227,-0.012667202,-0.027698399
104,2079.992,1786878836374.469,13624192.404,0.000000000,-0.175968528,-0.024713948,-0.039957721
105,2099.991,1786878836394.469,13624212.403,0.000000000,-0.177672654,-0.042647678,-0.050703913
106,2119.991,1786878836414.468,13624232.403,0.000000000,-0.170267537,-0.072681382,-0.026660269
107,2139.992,1786878836434.470,13624252.405,0.000000000,-0.164760813,-0.080410682,-0.035424586
108,2159.992,1786878836454.470,13624272.405,0.000000000,-0.162483245,-0.049085479,-0.025640789
109,2179.992,1786878836474.470,13624292.405,0.000000000,-0.188284829,-0.021393744,-0.001053688
110,2199.992,1786878836494.469,13624312.404,0.000000000,-0.185138881,-0.014541836,-0.001958988
111,2219.991,1786878836514.469,13624332.404,0.000000000,-0.194568425,-0.032259107,-0.013525722
112,2239.991,1786878836534.468,13624352.403,0.000000000,-0.171046078,-0.055535745,-0.025702097
113,2259.990,1786878836554.468,13624372.402,0.000000000,-0.180989414,-0.060226738,-0.023512645
114,2279.991,1786878836574.468,13624392.403,0.000000000,-0.138269231,-0.033162203,-0.073705636
115,2299.989,1786878836594.467,13624412.402,0.000000000,-0.097798780,-0.012816092,-0.075254224
116,2319.989,1786878836614.467,13624432.402,0.000000000,-0.054480731,-0.021392906,-0.054561589
117,2339.988,1786878836634.466,13624452.401,0.000000000,-0.054873474,-0.032981787,-0.051594466
118,2359.989,1786878836654.466,13624472.401,0.000000000,-0.049813777,-0.037070204,-0.060110990
119,2379.987,1786878836674.465,13624492.400,0.000000000,-0.028615484,-0.028143607,-0.051861644
120,2399.989,1786878836694.467,13624512.402,0.000000000,-0.019746516,-0.019992713,-0.077639997
121,2419.993,1786878836714.470,13624532.406,0.000000000,-0.031245079,-0.014132673,-0.066000775
122,2439.993,1786878836734.470,13624552.405,0.000000000,-0.058199648,-0.027647994,-0.074718297
123,2459.990,1786878836754.468,13624572.403,0.000000000,-0.053050485,-0.006342310,-0.076432876
124,2479.992,1786878836774.469,13624592.404,0.000000000,-0.055407021,-0.032374840,-0.061817151
125,2499.991,1786878836794.469,13624612.404,0.000000000,-0.060156498,-0.057273060,-0.051835451
126,2519.994,1786878836814.472,13624632.406,0.000000000,-0.084516600,-0.061208174,-0.017508758
127,2539.990,1786878836834.467,13624652.402,0.000000000,-0.103407316,-0.088128246,0.053663168
128,2559.990,1786878836854.468,13624672.403,0.000000000,-0.086135373,-0.142356455,0.008756260
129,2579.989,1786878836874.467,13624692.402,0.000000000,-0.065475754,-0.183565542,0.059098311
130,2599.987,1786878836894.464,13624712.399,0.000000000,-0.065936357,-0.100332320,0.079338141
131,2619.992,1786878836914.469,13624732.404,0.000000000,-0.099938825,-0.110071450,0.163129762
132,2639.989,1786878836934.467,13624752.402,0.000000000,-0.141310051,-0.081656173,0.053677801
133,2659.989,1786878836954.467,13624772.402,0.000000000,-0.179400012,-0.065574892,0.064870022
134,2679.988,1786878836974.466,13624792.400,0.000000000,-0.189781591,-0.199132547,0.076589458
135,2699.993,1786878836994.470,13624812.405,0.000000000,-0.150038570,-0.121916093,0.096520513
136,2719.992,1786878837014.469,13624832.404,0.000000000,-0.143461764,-0.045486137,0.069739304
137,2739.991,1786878837034.468,13624852.403,0.000000000,-0.137402654,-0.116313219,0.049987953
138,2759.989,1786878837054.467,13624872.401,0.000000000,-0.216990367,-0.107371151,0.122713372
139,2779.989,1786878837074.467,13624892.401,0.000000000,-0.284379691,-0.172629580,0.098326407
140,2799.989,1786878837094.466,13624912.401,0.000000000,-0.121181682,-0.180662408,0.249838933
141,2819.989,1786878837114.467,13624932.402,0.000000000,-0.067710057,-0.212107569,0.289418459
142,2839.991,1786878837134.468,13624952.403,0.000000000,-0.100705832,-0.373063236,0.299381465
143,2859.989,1786878837154.467,13624972.402,0.000000000,-0.171547636,-0.392547190,0.205508813
144,2879.989,1786878837174.467,13624992.402,0.000000000,-0.109888487,-0.533528745,0.031215897
145,2899.991,1786878837194.469,13625012.404,0.000000000,-0.062648825,-0.584680378,-0.025576087
146,2919.992,1786878837214.470,13625032.405,0.000000000,0.040051702,-0.578512669,-0.281379640
147,2939.991,1786878837234.469,13625052.404,0.000000000,-0.279580802,-0.622077167,-0.077613987
148,2959.991,1786878837254.469,13625072.403,0.000000000,-0.436548591,-0.392849773,-0.261126608
149,2979.993,1786878837274.471,13625092.406,0.000000000,-0.054396957,-0.434359729,-0.698734164
150,2999.992,1786878837294.469,13625112.404,0.000000000,0.181967676,-0.619110525,-0.742305040
151,3019.991,1786878837314.469,13625132.404,0.000000000,0.318514258,-0.648043573,-0.552329361
152,3039.988,1786878837334.466,13625152.400,0.000000000,0.391446680,-0.605539799,-0.456753254
153,3059.989,1786878837354.467,13625172.402,0.000000000,0.640274644,-0.479799300,-0.468974888
154,3079.988,1786878837374.466,13625192.401,0.000000000,0.741818428,-0.433678061,0.125001371
155,3099.988,1786878837394.466,13625212.401,0.000000000,0.878219604,-0.222461566,-0.137441024
156,3119.988,1786878837414.466,13625232.401,0.000000000,0.608867347,-0.344112277,-0.338630438
157,3139.990,1786878837434.468,13625252.403,0.000000000,0.410487652,-0.316630989,-0.018973503
158,3159.992,1786878837454.469,13625272.404,0.000000000,0.406183302,-0.199143931,0.020859271
159,3179.989,1786878837474.467,13625292.402,0.000000000,0.387135178,-0.211005151,0.092838608
160,3199.987,1786878837494.464,13625312.399,0.000000000,0.319660068,-0.223624349,0.260486096
161,3219.994,1786878837514.471,13625332.406,0.000000000,0.352165729,-0.270133197,0.415487826
162,3239.990,1786878837534.467,13625352.402,0.000000000,0.385514319,-0.314685464,0.397163600
163,3259.988,1786878837554.466,13625372.400,0.000000000,0.395662278,-0.462569624,0.164413035
164,3279.990,1786878837574.468,13625392.402,0.000000000,0.426677287,-0.437950283,-0.078290462
165,3299.989,1786878837594.467,13625412.402,0.000000000,0.330008447,-0.469354868,-0.138300344
166,3319.988,1786878837614.466,13625432.401,0.000000000,0.234637618,-0.367014468,-0.106091738
167,3339.992,1786878837634.469,13625452.405,0.000000000,0.134879336,-0.410563260,-0.062258556
168,3359.989,1786878837654.466,13625472.401,0.000000000,-0.016798051,-0.446262181,-0.106812872
169,3379.988,1786878837674.466,13625492.400,0.000000000,-0.068108946,-0.434705764,-0.227865890
170,3400.033,1786878837694.511,13625512.446,0.000000000,-0.096460998,-0.461459696,-0.303210616
171,3420.011,1786878837714.489,13625532.424,0.000000000,-0.095719598,-0.562617421,-0.374521047
172,3440.010,1786878837734.488,13625552.423,0.000000000,-0.104663081,-0.663623333,-0.449785948
173,3460.011,1786878837754.489,13625572.424,0.000000000,-0.036622629,-0.996690691,-0.518639624
174,3480.008,1786878837774.485,13625592.420,0.000000000,0.162855789,-1.288967252,-0.697080314
175,3500.010,1786878837794.488,13625612.423,0.000000000,0.264834881,-1.474857569,-1.049682736
176,3520.011,1786878837814.489,13625632.424,0.000000000,0.291567922,-1.785164952,-1.574331999
177,3540.006,1786878837834.483,13625652.418,0.000000000,0.459290624,-1.855167508,-2.021719694
178,3560.007,1786878837854.485,13625672.420,0.000000000,0.348401159,-1.418199539,-2.504780293
