index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786879788149.489,14575967.424,0.000000000,0.999901474,-0.002760641,0.013760788,-0.000096452
1,19.991,1786879788169.480,14575987.415,0.000000000,0.999519289,-0.006227844,0.030363791,0.000641422
2,39.991,1786879788189.480,14576007.415,0.000000000,0.998910725,-0.017817687,0.042628877,0.006534045
3,59.988,1786879788209.477,14576027.412,0.000000000,0.998217583,-0.025502125,0.052319247,0.013188630
4,79.988,1786879788229.477,14576047.412,0.000000000,0.997253120,-0.030552769,0.064404182,0.020121330
5,99.990,1786879788249.479,14576067.414,0.000000000,0.996312141,-0.042931009,0.070826553,0.022418851
6,119.989,1786879788269.478,14576087.413,0.000000000,0.996291101,-0.056679882,0.063194603,0.014066349
7,139.988,1786879788289.478,14576107.412,0.000000000,0.996800840,-0.064497128,0.047183417,0.001405291
8,159.988,1786879788309.478,14576127.412,0.000000000,0.997329533,-0.061886720,0.038745340,-0.001621006
9,179.994,1786879788329.483,14576147.418,0.000000000,0.997990847,-0.049912408,0.038909048,0.003023796
10,199.994,1786879788349.483,14576167.418,0.000000000,0.998801351,-0.026532676,0.040690217,0.006013959
11,219.993,1786879788369.482,14576187.417,0.000000000,0.997922361,-0.032717749,0.049794003,0.024517192
12,239.990,1786879788389.479,14576207.414,0.000000000,0.995120883,-0.046468642,0.077504337,0.039599534
13,259.990,1786879788409.479,14576227.414,0.000000000,0.993534923,-0.050252024,0.094379812,0.038151186
14,279.990,1786879788429.479,14576247.414,0.000000000,0.992687523,-0.072267354,0.085944563,0.044299684
15,299.989,1786879788449.479,14576267.413,0.000000000,0.991277874,-0.089715853,0.078778222,0.055796057
16,319.989,1786879788469.478,14576287.413,0.000000000,0.989213705,-0.099537283,0.081151113,0.070449196
17,339.989,1786879788489.479,14576307.413,0.000000000,0.987670124,-0.099691786,0.088530257,0.082046531
18,359.993,1786879788509.482,14576327.417,0.000000000,0.988028049,-0.092819758,0.088625610,0.085618652
19,379.993,1786879788529.482,14576347.417,0.000000000,0.990693450,-0.079279892,0.083355471,0.072752967
20,399.991,1786879788549.480,14576367.415,0.000000000,0.992957413,-0.066697411,0.084429599,0.049585104
21,419.992,1786879788569.481,14576387.416,0.000000000,0.995187223,-0.046727750,0.085224830,0.012475583
22,439.991,1786879788589.480,14576407.415,0.000000000,0.995995939,-0.035922818,0.081191823,-0.010462795
23,459.990,1786879788609.479,14576427.414,0.000000000,0.995960474,-0.037422843,0.078585804,-0.022058306
24,479.991,1786879788629.480,14576447.415,0.000000000,0.996504128,-0.035914041,0.069707498,-0.028818788
25,499.990,1786879788649.479,14576467.414,0.000000000,0.997503817,-0.035782728,0.054644868,-0.026826326
26,519.989,1786879788669.478,14576487.413,0.000000000,0.998182356,-0.042563491,0.039068300,-0.017146681
27,539.990,1786879788689.479,14576507.414,0.000000000,0.998351812,-0.047230426,0.027021168,-0.018242517
28,559.989,1786879788709.478,14576527.413,0.000000000,0.998233736,-0.047108665,0.028661920,-0.022104876
29,579.993,1786879788729.481,14576547.416,0.000000000,0.997842133,-0.050615635,0.036738258,-0.019984674
30,599.991,1786879788749.479,14576567.415,0.000000000,0.997454703,-0.055351857,0.040970594,-0.018485788
31,619.992,1786879788769.481,14576587.416,0.000000000,0.997004688,-0.060402941,0.043746937,-0.020477837
32,639.990,1786879788789.479,14576607.414,0.000000000,0.996582866,-0.062016819,0.046765786,-0.028097449
33,659.991,1786879788809.479,14576627.415,0.000000000,0.996448636,-0.059164539,0.047256622,-0.036831234
34,679.991,1786879788829.480,14576647.415,0.000000000,0.996581674,-0.049831070,0.044780727,-0.048337027
35,699.989,1786879788849.478,14576667.413,0.000000000,0.996668220,-0.045473054,0.041601632,-0.053421970
36,719.989,1786879788869.479,14576687.413,0.000000000,0.996579289,-0.045561448,0.040261503,-0.055972368
37,739.988,1786879788889.477,14576707.412,0.000000000,0.996785104,-0.047372375,0.033950396,-0.054979056
38,759.992,1786879788909.481,14576727.416,0.000000000,0.997154117,-0.050120369,0.025820469,-0.050048761
39,779.992,1786879788929.481,14576747.416,0.000000000,0.997435093,-0.052418359,0.021345768,-0.043816913
40,799.990,1786879788949.479,14576767.414,0.000000000,0.997424304,-0.053304780,0.019610807,-0.043803718
41,819.990,1786879788969.479,14576787.414,0.000000000,0.997339964,-0.053425014,0.021789450,-0.044541705
42,839.989,1786879788989.478,14576807.413,0.000000000,0.997391164,-0.053247631,0.024546437,-0.042107809
43,859.989,1786879789009.478,14576827.413,0.000000000,0.997390628,-0.052823532,0.024029542,-0.042944398
44,879.988,1786879789029.477,14576847.412,0.000000000,0.997281849,-0.052350260,0.023028832,-0.046454955
45,899.991,1786879789049.480,14576867.415,0.000000000,0.997188151,-0.051284671,0.023083180,-0.049525760
46,919.996,1786879789069.485,14576887.420,0.000000000,0.997203469,-0.049294092,0.023533735,-0.051005110
47,939.992,1786879789089.481,14576907.416,0.000000000,0.997214675,-0.047167756,0.026916219,-0.051123548
48,959.992,1786879789109.481,14576927.416,0.000000000,0.997117877,-0.043408666,0.029964218,-0.054532804
49,979.991,1786879789129.480,14576947.415,0.000000000,0.997063696,-0.039946783,0.029114943,-0.058485869
50,999.990,1786879789149.479,14576967.414,0.000000000,0.997122049,-0.037526447,0.026811387,-0.060170501
51,1019.989,1786879789169.478,14576987.413,0.000000000,0.997274697,-0.036039192,0.025152998,-0.059259221
52,1039.989,1786879789189.478,14577007.413,0.000000000,0.997472584,-0.035087865,0.024345431,-0.056785282
53,1059.989,1786879789209.478,14577027.413,0.000000000,0.997668087,-0.034308441,0.024258859,-0.053784810
54,1079.992,1786879789229.481,14577047.416,0.000000000,0.997818470,-0.033218209,0.024813181,-0.051373068
55,1099.992,1786879789249.481,14577067.416,0.000000000,0.997913182,-0.032049175,0.025760667,-0.049784161
56,1119.993,1786879789269.482,14577087.417,0.000000000,0.997953832,-0.031170473,0.026932271,-0.048899394
57,1139.991,1786879789289.480,14577107.415,0.000000000,0.997950137,-0.030706961,0.027927011,-0.048710324
58,1159.990,1786879789309.479,14577127.414,0.000000000,0.997902155,-0.030224435,0.029295210,-0.049188811
59,1179.991,1786879789329.479,14577147.415,0.000000000,0.997819126,-0.029770451,0.030650614,-0.050311200
60,1199.990,1786879789349.479,14577167.414,0.000000000,0.997726679,-0.029294034,0.032141794,-0.051480010
61,1219.990,1786879789369.479,14577187.414,0.000000000,0.997646093,-0.028727371,0.033823259,-0.052278306
62,1239.989,1786879789389.478,14577207.413,0.000000000,0.997574985,-0.028092783,0.035530001,-0.052844428
63,1259.992,1786879789409.481,14577227.416,0.000000000,0.997510552,-0.027404532,0.037380140,-0.053145170
64,1279.991,1786879789429.480,14577247.415,0.000000000,0.997444987,-0.026685959,0.039448652,-0.053246371
65,1299.990,1786879789449.479,14577267.414,0.000000000,0.997382104,-0.025999824,0.041540049,-0.053172994
66,1319.990,1786879789469.479,14577287.414,0.000000000,0.997322440,-0.025446333,0.043487463,-0.053002488
67,1339.989,1786879789489.478,14577307.413,0.000000000,0.997266710,-0.025009433,0.045187935,-0.052836258
68,1359.989,1786879789509.478,14577327.413,0.000000000,0.997215867,-0.024633933,0.046663657,-0.052689340
69,1379.989,1786879789529.478,14577347.413,0.000000000,0.997171104,-0.024229391,0.048011824,-0.052513294
70,1399.993,1786879789549.482,14577367.417,0.000000000,0.997141957,-0.023897761,0.048913192,-0.052385636
71,1419.993,1786879789569.482,14577387.417,0.000000000,0.997105956,-0.023434356,0.049948521,-0.052303750
72,1439.990,1786879789589.479,14577407.414,0.000000000,0.997072101,-0.022964902,0.050769810,-0.052366696
73,1459.990,1786879789609.479,14577427.414,0.000000000,0.997037649,-0.022465071,0.051384389,-0.052639160
74,1479.989,1786879789629.478,14577447.413,0.000000000,0.996999681,-0.021945143,0.051781163,-0.053185634
75,1499.993,1786879789649.482,14577467.417,0.000000000,0.996955395,-0.021417344,0.052001346,-0.054010011
76,1519.992,1786879789669.481,14577487.416,0.000000000,0.996919632,-0.020925405,0.051918060,-0.054934811
77,1540.241,1786879789689.730,14577507.665,0.000000000,0.996905029,-0.020512689,0.051335346,-0.055894833
78,1559.989,1786879789709.478,14577527.413,0.000000000,0.996920764,-0.020232579,0.049797647,-0.057095300
79,1579.995,1786879789729.484,14577547.419,0.000000000,0.997014642,-0.019877676,0.048080813,-0.057052188
80,1599.995,1786879789749.483,14577567.418,0.000000000,0.997355103,-0.018565295,0.047637995,-0.051659614
81,1619.990,1786879789769.479,14577587.414,0.000000000,0.997931778,-0.021017367,0.047066707,-0.038408317
82,1639.987,1786879789789.477,14577607.411,0.000000000,0.998208702,-0.027200058,0.046319012,-0.026346607
83,1659.990,1786879789809.479,14577627.414,0.000000000,0.998144090,-0.030680029,0.049892209,-0.016668947
84,1680.028,1786879789829.516,14577647.452,0.000000000,0.998267174,-0.024720587,0.051581059,-0.013820039
85,1700.022,1786879789849.511,14577667.446,0.000000000,0.998620629,-0.018841397,0.047562294,-0.011817330
86,1720.030,1786879789869.519,14577687.454,0.000000000,0.998706698,-0.017805593,0.046396084,-0.010736445
87,1740.079,1786879789889.568,14577707.503,0.000000000,0.998577535,-0.016976496,0.048077445,-0.015595783
88,1759.991,1786879789909.480,14577727.415,0.000000000,0.998333991,-0.016329432,0.049545899,-0.024653794
89,1780.026,1786879789929.515,14577747.450,0.000000000,0.998075247,-0.017315464,0.049759582,-0.032709692
90,1800.022,1786879789949.511,14577767.446,0.000000000,0.998007536,-0.019197166,0.047693193,-0.036576569
91,1820.033,1786879789969.522,14577787.457,0.000000000,0.998155951,-0.019588338,0.046079032,-0.034318119
92,1840.032,1786879789989.521,14577807.455,0.000000000,0.998443067,-0.020828182,0.045189641,-0.025209978
93,1860.030,1786879790009.519,14577827.454,0.000000000,0.998597383,-0.023897581,0.044994742,-0.014410944
94,1880.027,1786879790029.516,14577847.451,0.000000000,0.998626769,-0.027258774,0.044026077,-0.007955485
95,1899.990,1786879790049.479,14577867.414,0.000000000,0.998702705,-0.029935736,0.040974110,-0.004234796
96,1920.027,1786879790069.516,14577887.451,0.000000000,0.998815954,-0.029164022,0.038758229,-0.003731677
97,1940.027,1786879790089.515,14577907.451,0.000000000,0.998882174,-0.027929908,0.037965443,-0.003597163
98,1960.026,1786879790109.515,14577927.450,0.000000000,0.998981714,-0.025773905,0.036650721,-0.005289397
99,1980.027,1786879790129.516,14577947.451,0.000000000,0.999073982,-0.023868948,0.034461148,-0.009691479
100,2000.021,1786879790149.510,14577967.445,0.000000000,0.999051571,-0.023662377,0.033087168,-0.015534971
101,2020.026,1786879790169.515,14577987.450,0.000000000,0.998891234,-0.024902593,0.033662692,-0.021517763
102,2040.029,1786879790189.518,14578007.453,0.000000000,0.998648167,-0.025780752,0.035970535,-0.027264323
103,2060.025,1786879790209.514,14578027.449,0.000000000,0.998393834,-0.025938777,0.039206836,-0.031618435
104,2080.026,1786879790229.515,14578047.450,0.000000000,0.998161256,-0.026129510,0.042958349,-0.033850823
105,2100.019,1786879790249.508,14578067.443,0.000000000,0.998001397,-0.026451394,0.046510041,-0.033620883
106,2120.024,1786879790269.513,14578087.448,0.000000000,0.997977972,-0.026261952,0.048296787,-0.031901151
107,2140.023,1786879790289.512,14578107.447,0.000000000,0.998096585,-0.025796415,0.048489675,-0.028044716
108,2160.024,1786879790309.513,14578127.448,0.000000000,0.998265386,-0.027928155,0.046666402,-0.022549614
109,2180.061,1786879790329.550,14578147.485,0.000000000,0.998102546,-0.030902199,0.049558222,-0.019501425
110,2200.021,1786879790349.510,14578167.445,0.000000000,0.998057961,-0.027092727,0.052283227,-0.020317562
111,2219.992,1786879790369.481,14578187.416,0.000000000,0.998174429,-0.019920951,0.052276701,-0.022761339
112,2239.990,1786879790389.479,14578207.414,0.000000000,0.998231888,-0.019212270,0.051186476,-0.023323569
113,2259.989,1786879790409.478,14578227.413,0.000000000,0.998125255,-0.020013027,0.051226310,-0.026857413
114,2279.988,1786879790429.477,14578247.412,0.000000000,0.998051226,-0.019681955,0.049667183,-0.032242324
115,2299.989,1786879790449.478,14578267.413,0.000000000,0.998041689,-0.019859416,0.047214471,-0.035905704
116,2319.990,1786879790469.479,14578287.414,0.000000000,0.998075604,-0.021002216,0.046230540,-0.035590407
117,2339.991,1786879790489.479,14578307.414,0.000000000,0.998206198,-0.023647439,0.047313496,-0.028046729
118,2359.988,1786879790509.477,14578327.411,0.000000000,0.998250723,-0.027545225,0.048893571,-0.018604148
119,2380.025,1786879790529.514,14578347.449,0.000000000,0.998070776,-0.035370938,0.050685823,-0.005880997
120,2400.018,1786879790549.507,14578367.442,0.000000000,0.997847795,-0.041849174,0.050448682,0.001845026
121,2420.002,1786879790569.491,14578387.426,0.000000000,0.997725844,-0.044570871,0.050210156,0.005959258
122,2440.027,1786879790589.516,14578407.451,0.000000000,0.997670710,-0.045363605,0.050038621,0.009561021
123,2460.025,1786879790609.514,14578427.449,0.000000000,0.997775197,-0.045048751,0.047849789,0.011210234
124,2480.028,1786879790629.518,14578447.452,0.000000000,0.997965991,-0.044521235,0.044518322,0.009989995
125,2500.020,1786879790649.509,14578467.444,0.000000000,0.998065650,-0.044696722,0.042722717,0.006476513
126,2520.031,1786879790669.520,14578487.455,0.000000000,0.998080432,-0.044907764,0.042623453,0.001404094
127,2540.027,1786879790689.516,14578507.451,0.000000000,0.998041213,-0.045171317,0.043092754,-0.004033809
128,2560.025,1786879790709.514,14578527.449,0.000000000,0.997979820,-0.045008127,0.043777574,-0.009697994
129,2580.035,1786879790729.524,14578547.459,0.000000000,0.997867346,-0.044690806,0.045130890,-0.015055645
130,2600.019,1786879790749.508,14578567.443,0.000000000,0.997762501,-0.044487916,0.046203505,-0.018869916
131,2620.133,1786879790769.622,14578587.557,0.000000000,0.997626066,-0.044430871,0.047462936,-0.022703167
132,2640.001,1786879790789.490,14578607.425,0.000000000,0.997510016,-0.045038130,0.049377833,-0.022520671
133,2660.030,1786879790809.519,14578627.454,0.000000000,0.997493088,-0.045896742,0.050928865,-0.017528521
134,2680.027,1786879790829.516,14578647.451,0.000000000,0.997609794,-0.046393923,0.050380275,-0.009173176
135,2700.022,1786879790849.511,14578667.446,0.000000000,0.997828126,-0.047056850,0.046094574,0.000046888
136,2720.035,1786879790869.524,14578687.459,0.000000000,0.997840226,-0.049425874,0.042183261,0.009618938
137,2740.028,1786879790889.517,14578707.452,0.000000000,0.997708797,-0.050010595,0.043231916,0.014392461
138,2760.004,1786879790909.493,14578727.428,0.000000000,0.997806191,-0.047276113,0.043369539,0.016336868
139,2780.026,1786879790929.515,14578747.450,0.000000000,0.998015940,-0.043741543,0.041781295,0.017468387
140,2799.992,1786879790949.481,14578767.416,0.000000000,0.998371422,-0.038323306,0.038113765,0.018253062
141,2820.026,1786879790969.515,14578787.450,0.000000000,0.998587906,-0.035840943,0.033407718,0.020530168
142,2840.028,1786879790989.517,14578807.452,0.000000000,0.998674035,-0.036561396,0.029408894,0.021178564
143,2860.027,1786879791009.516,14578827.451,0.000000000,0.998729587,-0.038482424,0.025420329,0.020300025
144,2879.998,1786879791029.487,14578847.422,0.000000000,0.998774648,-0.040114660,0.022063229,0.018795529
145,2899.989,1786879791049.478,14578867.413,0.000000000,0.998870790,-0.040159550,0.018571990,0.017305426
146,2919.988,1786879791069.477,14578887.412,0.000000000,0.999006450,-0.038567208,0.016607895,0.014928253
147,2939.988,1786879791089.477,14578907.411,0.000000000,0.998999774,-0.038818456,0.015648851,0.015738154
148,2959.987,1786879791109.476,14578927.411,0.000000000,0.998928368,-0.039714005,0.014312075,0.018975005
149,2979.989,1786879791129.478,14578947.413,0.000000000,0.998912990,-0.039478485,0.010760077,0.022328209
150,2999.987,1786879791149.476,14578967.411,0.000000000,0.998997629,-0.037143372,0.005106155,0.024453688
151,3019.989,1786879791169.478,14578987.413,0.000000000,0.999034286,-0.035908084,-0.000502934,0.025314586
152,3039.988,1786879791189.477,14579007.412,0.000000000,0.999131322,-0.036032543,-0.002422844,0.020794520
153,3059.988,1786879791209.477,14579027.412,0.000000000,0.999437928,-0.032249309,-0.003185047,0.008585075
154,3079.988,1786879791229.477,14579047.412,0.000000000,0.999626756,-0.026937757,-0.004333973,-0.001370289
155,3100.023,1786879791249.512,14579067.446,0.000000000,0.999735415,-0.019953171,-0.007379317,-0.008748032
156,3120.027,1786879791269.516,14579087.451,0.000000000,0.999764800,-0.017033953,-0.010224292,-0.008696143
157,3140.028,1786879791289.518,14579107.452,0.000000000,0.999812424,-0.013425022,-0.011176407,-0.008367109
158,3160.027,1786879791309.516,14579127.451,0.000000000,0.999827921,-0.010395898,-0.012602840,-0.008788334
159,3179.998,1786879791329.487,14579147.422,0.000000000,0.999810696,-0.008326737,-0.014843446,-0.009431852
160,3199.990,1786879791349.479,14579167.413,0.000000000,0.999791205,-0.006091127,-0.017051091,-0.009469634
161,3219.990,1786879791369.479,14579187.414,0.000000000,0.999782801,-0.003475233,-0.018793615,-0.008313519
162,3239.991,1786879791389.480,14579207.415,0.000000000,0.999771416,-0.001210813,-0.020344498,-0.006464983
163,3259.989,1786879791409.478,14579227.413,0.000000000,0.999710560,0.001663081,-0.023575881,-0.004491004
164,3279.988,1786879791429.477,14579247.412,0.000000000,0.999570429,0.004406594,-0.028846648,-0.002732943
165,3299.988,1786879791449.477,14579267.412,0.000000000,0.999384701,0.006987548,-0.034303602,-0.002165631
166,3319.989,1786879791469.478,14579287.413,0.000000000,0.999273121,0.008474414,-0.036882099,-0.004593018
167,3340.023,1786879791489.512,14579307.447,0.000000000,0.999080777,0.014293892,-0.037731286,-0.014479992
168,3360.003,1786879791509.492,14579327.427,0.000000000,0.998602450,0.022127056,-0.041381132,-0.024313517
169,3379.990,1786879791529.479,14579347.414,0.000000000,0.998150587,0.022981377,-0.049506560,-0.026764605
170,3399.988,1786879791549.477,14579367.412,0.000000000,0.997677922,0.022368360,-0.057771180,-0.028300397
171,3419.987,1786879791569.476,14579387.411,0.000000000,0.997286379,0.021618431,-0.062510557,-0.032325048
172,3439.987,1786879791589.477,14579407.411,0.000000000,0.997015655,0.017898863,-0.066254869,-0.035350911
173,3459.990,1786879791609.479,14579427.414,0.000000000,0.996453345,0.012997987,-0.074435353,-0.037029054
174,3479.989,1786879791629.478,14579447.413,0.000000000,0.995230377,0.010315112,-0.088067286,-0.040672220
175,3499.990,1786879791649.479,14579467.414,0.000000000,0.993538558,0.007799014,-0.102682635,-0.047713261
176,3519.987,1786879791669.476,14579487.411,0.000000000,0.990990460,0.005727089,-0.119910724,-0.059384581
177,3539.989,1786879791689.479,14579507.413,0.000000000,0.987608194,0.003068142,-0.138860717,-0.073063694
178,3559.989,1786879791709.478,14579527.413,0.000000000,0.983694136,0.001408962,-0.156673118,-0.088302955
179,3579.988,1786879791729.477,14579547.412,0.000000000,0.980781615,0.000115669,-0.167287275,-0.100411184
180,3599.990,1786879791749.479,14579567.414,0.000000000,0.976879060,-0.002008831,-0.177720189,-0.118822575
181,3620.003,1786879791769.492,14579587.427,0.000000000,0.972412705,-0.005270396,-0.187781870,-0.138288751
182,3639.999,1786879791789.489,14579607.423,0.000000000,0.965997398,-0.001797224,-0.205452204,-0.156956032
183,3659.990,1786879791809.479,14579627.414,0.000000000,0.956674039,0.011284148,-0.230120257,-0.178022802
184,3680.024,1786879791829.513,14579647.448,0.000000000,0.948797405,0.020542270,-0.241666913,-0.202382237
185,3700.021,1786879791849.510,14579667.445,0.000000000,0.944417298,0.009662955,-0.244200408,-0.219883531
186,3720.032,1786879791869.521,14579687.456,0.000000000,0.942343354,-0.008053419,-0.243169799,-0.229766339
187,3740.027,1786879791889.516,14579707.451,0.000000000,0.939322174,-0.019933594,-0.247124016,-0.237078488
188,3760.041,1786879791909.530,14579727.465,0.000000000,0.932941616,-0.016349405,-0.262814581,-0.245522171
189,3780.029,1786879791929.518,14579747.453,0.000000000,0.924996316,-0.016302871,-0.279531509,-0.256862104
190,3800.023,1786879791949.512,14579767.447,0.000000000,0.916966677,-0.021278705,-0.292230338,-0.270778000
191,3820.035,1786879791969.524,14579787.459,0.000000000,0.910532773,-0.032833066,-0.306095928,-0.275966227
192,3840.027,1786879791989.515,14579807.451,0.000000000,0.900383890,-0.059901930,-0.324758291,-0.283289105
193,3860.026,1786879792009.515,14579827.450,0.000000000,0.888045490,-0.090932615,-0.343618602,-0.291603684
194,3880.027,1786879792029.516,14579847.451,0.000000000,0.874153852,-0.122228719,-0.363821715,-0.297571808
195,3900.027,1786879792049.516,14579867.451,0.000000000,0.858663559,-0.156541064,-0.384840101,-0.300149709
196,3920.031,1786879792069.520,14579887.455,0.000000000,0.840972066,-0.196586207,-0.406501561,-0.298121274
197,3940.028,1786879792089.517,14579907.452,0.000000000,0.825644553,-0.238880306,-0.418076724,-0.294039279
198,3960.026,1786879792109.515,14579927.450,0.000000000,0.809822679,-0.275802493,-0.427277684,-0.292496145
199,3980.025,1786879792129.514,14579947.449,0.000000000,0.793174863,-0.310715765,-0.436542660,-0.289412886
200,4000.020,1786879792149.510,14579967.444,0.000000000,0.779734969,-0.338149995,-0.441263586,-0.288018107
201,4020.025,1786879792169.514,14579987.449,0.000000000,0.768269777,-0.361409158,-0.444036663,-0.286315262
202,4040.025,1786879792189.514,14580007.449,0.000000000,0.759144604,-0.379407048,-0.446376145,-0.283721924
203,4060.004,1786879792209.493,14580027.428,0.000000000,0.754534066,-0.387983650,-0.448284507,-0.281403661
204,4080.029,1786879792229.518,14580047.453,0.000000000,0.752845585,-0.395059496,-0.448268622,-0.276055664
205,4099.992,1786879792249.481,14580067.416,0.000000000,0.756732941,-0.400986165,-0.442368448,-0.266224474
206,4120.025,1786879792269.514,14580087.449,0.000000000,0.765444160,-0.406379133,-0.430393487,-0.252413750
207,4140.025,1786879792289.514,14580107.449,0.000000000,0.776922107,-0.414790899,-0.411404550,-0.234705910
208,4160.026,1786879792309.515,14580127.450,0.000000000,0.789169967,-0.430351555,-0.384240896,-0.210635275
209,4180.027,1786879792329.515,14580147.450,0.000000000,0.801703811,-0.451939672,-0.347463876,-0.179695353
210,4200.020,1786879792349.509,14580167.444,0.000000000,0.812910914,-0.476052016,-0.303626388,-0.142693162
211,4220.027,1786879792369.516,14580187.451,0.000000000,0.821174979,-0.501259267,-0.254796952,-0.097413175
212,4240.030,1786879792389.519,14580207.454,0.000000000,0.827340603,-0.518677056,-0.209464416,-0.051052161
213,4260.027,1786879792409.516,14580227.451,0.000000000,0.817721844,-0.545617104,-0.183271691,-0.006661828
214,4280.025,1786879792429.514,14580247.449,0.000000000,0.794784009,-0.582527697,-0.166410595,0.035880517
215,4299.990,1786879792449.479,14580267.414,0.000000000,0.768584371,-0.617996931,-0.146083966,0.077571481
216,4320.034,1786879792469.523,14580287.458,0.000000000,0.743108511,-0.648573875,-0.120698147,0.112132370
217,4340.025,1786879792489.514,14580307.449,0.000000000,0.725805819,-0.667512059,-0.100255251,0.132598832
218,4360.025,1786879792509.514,14580327.449,0.000000000,0.703823924,-0.689059794,-0.073338859,0.156364456
219,4379.991,1786879792529.480,14580347.415,0.000000000,0.682890654,-0.706518531,-0.049004365,0.179138094
220,4400.018,1786879792549.507,14580367.442,0.000000000,0.663690031,-0.719239533,-0.026060730,0.203791246
221,4420.000,1786879792569.489,14580387.424,0.000000000,0.645812392,-0.727239192,0.002797567,0.232468739
222,4440.026,1786879792589.515,14580407.450,0.000000000,0.628684878,-0.731996775,0.036722209,0.259976059
223,4460.023,1786879792609.512,14580427.447,0.000000000,0.611772597,-0.738312364,0.056608759,0.278252751
224,4480.004,1786879792629.493,14580447.428,0.000000000,0.598890483,-0.744085252,0.065882936,0.288663656
225,4499.991,1786879792649.480,14580467.415,0.000000000,0.577900231,-0.753465831,0.092985816,0.299456418
226,4520.024,1786879792669.513,14580487.448,0.000000000,0.557955682,-0.762708008,0.122380435,0.303290218
227,4539.994,1786879792689.483,14580507.418,0.000000000,0.547295988,-0.762116015,0.138206303,0.317088813
