index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786876906281.490,11694099.424,0.000000000,"s_batido_v8_landing_sonic"
1,19.992,1786876906301.481,11694119.416,0.000000000,"s_batido_v8_landing_sonic"
2,39.991,1786876906321.481,11694139.416,0.000000000,"s_batido_v8_landing_sonic"
3,59.991,1786876906341.480,11694159.415,0.000000000,"s_batido_v8_landing_sonic"
4,80.002,1786876906361.491,11694179.426,0.000000000,"s_batido_v8_landing_sonic"
5,99.990,1786876906381.479,11694199.414,0.000000000,"s_batido_v8_landing_sonic"
6,119.990,1786876906401.480,11694219.415,0.000000000,"s_batido_v8_landing_sonic"
7,139.991,1786876906421.481,11694239.416,0.000000000,"s_batido_v8_landing_sonic"
8,159.990,1786876906441.480,11694259.415,0.000000000,"s_batido_v8_landing_sonic"
9,179.990,1786876906461.480,11694279.415,0.000000000,"s_batido_v8_landing_sonic"
10,199.991,1786876906481.480,11694299.415,0.000000000,"s_batido_v8_landing_sonic"
11,219.990,1786876906501.480,11694319.415,0.000000000,"s_batido_v8_landing_sonic"
12,239.990,1786876906521.479,11694339.414,0.000000000,"s_batido_v8_landing_sonic"
13,259.990,1786876906541.480,11694359.415,0.000000000,"s_batido_v8_landing_sonic"
14,279.990,1786876906561.479,11694379.414,0.000000000,"s_batido_v8_landing_sonic"
15,299.991,1786876906581.481,11694399.416,0.000000000,"s_batido_v8_landing_sonic"
16,319.990,1786876906601.479,11694419.415,0.000000000,"s_batido_v8_landing_sonic"
17,339.992,1786876906621.481,11694439.416,0.000000000,"s_batido_v8_landing_sonic"
18,359.991,1786876906641.480,11694459.415,0.000000000,"s_batido_v8_landing_sonic"
19,379.991,1786876906661.480,11694479.415,0.000000000,"s_batido_v8_landing_sonic"
20,399.991,1786876906681.480,11694499.415,0.000000000,"s_batido_v8_landing_sonic"
21,419.998,1786876906701.488,11694519.423,0.000000000,"s_batido_v8_landing_sonic"
22,440.001,1786876906721.490,11694539.425,0.000000000,"s_batido_v8_landing_sonic"
23,459.994,1786876906741.483,11694559.418,0.000000000,"s_batido_v8_landing_sonic"
24,479.993,1786876906761.483,11694579.418,0.000000000,"s_batido_v8_landing_sonic"
25,499.993,1786876906781.483,11694599.418,0.000000000,"s_batido_v8_landing_sonic"
26,519.991,1786876906801.480,11694619.415,0.000000000,"s_batido_v8_landing_sonic"
27,539.990,1786876906821.479,11694639.414,0.000000000,"s_batido_v8_landing_sonic"
28,559.991,1786876906841.480,11694659.415,0.000000000,"s_batido_v8_landing_sonic"
29,579.990,1786876906861.479,11694679.414,0.000000000,"s_batido_v8_landing_sonic"
30,599.993,1786876906881.483,11694699.418,0.000000000,"s_batido_v8_landing_sonic"
31,619.992,1786876906901.481,11694719.416,0.000000000,"s_batido_v8_landing_sonic"
32,639.991,1786876906921.481,11694739.416,0.000000000,"s_batido_v8_landing_sonic"
33,660.003,1786876906941.492,11694759.427,0.000000000,"s_batido_v8_landing_sonic"
34,679.995,1786876906961.484,11694779.419,0.000000000,"s_batido_v8_landing_sonic"
35,699.990,1786876906981.480,11694799.415,0.000000000,"s_batido_v8_landing_sonic"
36,720.003,1786876907001.492,11694819.427,0.000000000,"s_batido_v8_landing_sonic"
37,740.028,1786876907021.518,11694839.453,0.000000000,"s_batido_v8_landing_sonic"
38,759.997,1786876907041.487,11694859.422,0.000000000,"s_batido_v8_landing_sonic"
39,779.996,1786876907061.486,11694879.420,0.000000000,"s_batido_v8_landing_sonic"
40,800.015,1786876907081.504,11694899.439,0.000000000,"s_batido_v8_landing_sonic"
41,820.026,1786876907101.515,11694919.450,0.000000000,"s_batido_v8_landing_sonic"
42,840.024,1786876907121.513,11694939.448,0.000000000,"s_batido_v8_landing_sonic"
43,860.026,1786876907141.515,11694959.450,0.000000000,"s_batido_v8_landing_sonic"
44,880.011,1786876907161.500,11694979.436,0.000000000,"s_batido_v8_landing_sonic"
45,899.997,1786876907181.487,11694999.421,0.000000000,"s_batido_v8_landing_sonic"
46,920.017,1786876907201.507,11695019.441,0.000000000,"s_batido_v8_landing_sonic"
47,940.014,1786876907221.503,11695039.438,0.000000000,"s_batido_v8_landing_sonic"
48,960.027,1786876907241.517,11695059.452,0.000000000,"s_batido_v8_landing_sonic"
49,980.011,1786876907261.500,11695079.435,0.000000000,"s_batido_v8_landing_sonic"
50,1000.026,1786876907281.515,11695099.450,0.000000000,"s_batido_v8_landing_sonic"
51,1020.026,1786876907301.516,11695119.451,0.000000000,"s_batido_v8_landing_sonic"
52,1040.072,1786876907321.561,11695139.496,0.000000000,"s_batido_v8_landing_sonic"
53,1060.006,1786876907341.496,11695159.431,0.000000000,"s_batido_v8_landing_sonic"
54,1080.030,1786876907361.520,11695179.455,0.000000000,"s_batido_v8_landing_sonic"
