index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786876906281.490,11694099.424,0.000000000,-1.126361489,0.150231719,-0.069805972,0.063539334,-0.033130735,0.000692593,-1.123956323,0.141323417,-0.093472429,0.005541862,-0.023803478,0.000594268,-0.125372440,0.595636964,-1.987122416,0.750289798,-0.292851418,-0.342869669,0.013006728,0.014206182,0.035520591,-0.123418503,0.904538095,-0.322769910,-0.004468451,-0.170332283,-0.003074152,-0.006456241,0.000282470
1,19.992,1786876906301.481,11694119.416,0.000000000,-2.472380877,-0.324768394,-3.997559309,1.206924915,2.067393780,-0.413628429,-2.748922825,0.105424486,-1.511280060,5.165667534,1.450074673,0.213216573,-0.221924067,1.451926708,-3.416325808,1.510087252,-0.483367026,-0.843389928,-0.693384349,1.693156838,0.327796221,-0.048285965,1.391825080,-0.685531497,0.150676489,-0.490234792,-0.618856609,0.605077326,-0.339522958
2,39.991,1786876906321.481,11694139.416,0.000000000,-2.209124565,-0.362253368,-6.545668125,2.201632738,-0.573062897,-0.341581047,-0.579214394,0.085608542,-0.675499856,4.759706020,0.716951549,-0.391067386,0.373936802,1.595156908,-3.139393330,2.142939806,-0.153943345,-1.686849475,-1.996621251,2.058747053,0.458042890,0.047597717,1.298895121,-0.592214942,-0.092715472,-1.229066849,-1.271620631,1.580850720,-0.368736714
3,59.991,1786876906341.480,11694159.415,0.000000000,-2.544518232,0.526376545,-3.835832834,0.645983458,-2.880666018,-1.194254994,1.120675921,-0.522572696,0.549707592,3.267200947,-0.359742582,-1.104336619,0.311676443,1.125667214,-3.850584507,2.956274748,-0.253149182,-1.479876161,-2.955442429,0.904076040,0.157419637,0.154513314,1.497257710,-0.495507449,-0.599311590,-3.267298460,-1.698343039,2.540008783,0.057951648
4,80.002,1786876906361.491,11694179.426,0.000000000,-2.627479553,3.702474594,2.277019024,-1.459932446,-1.871429563,0.725405276,2.004472017,-0.247221112,-0.576674938,2.546916008,-1.894147635,0.277934879,0.137223363,2.342185259,-4.258615017,3.796287060,-0.733290672,-1.432024121,-3.257122993,0.088900007,0.016409401,0.017182773,1.326267004,-0.941099763,-1.342360854,-6.366684914,-2.299228191,3.091884851,0.672738254
5,99.990,1786876906381.479,11694199.414,0.000000000,-0.262723744,3.304044724,2.344368458,-1.783822060,-0.654249012,0.558915257,2.603214025,-0.040247694,-0.174682185,1.658205032,-1.258069992,0.836428523,0.963320911,3.065333128,-3.072580338,3.819274902,-1.184903145,-1.426755428,-3.303904295,-0.907745063,0.001766808,-0.001033396,-0.181064859,-1.687621832,-1.133929729,-7.508353710,-1.858738542,1.884406447,0.269715726
6,119.990,1786876906401.480,11694219.415,0.000000000,2.234744787,2.029646635,1.323003411,-1.723306417,3.108075380,0.534700453,3.570899010,-1.016790271,-0.662616551,-0.404839903,-0.031548768,0.856689274,0.303553611,2.900848866,-0.796107650,3.377619028,-1.229721427,-1.030471683,-3.416610003,-1.203375697,-0.138514727,0.009740943,-2.867004395,-2.299863815,0.511974275,-5.744141102,-1.149495482,-1.268980861,-0.536221027
7,139.991,1786876906421.481,11694239.416,0.000000000,3.043801308,0.463954419,0.213226780,-1.084136367,5.715625763,0.399349928,4.415504456,-2.374615192,-1.822069883,-2.285746336,1.428105474,1.008604884,-1.115375996,1.989033580,0.960495591,2.590230227,-0.809599519,-0.782232463,-3.350447655,-0.520448148,-0.384136707,0.139485374,-4.600193024,-2.341622591,2.128417015,-3.646386147,-1.255548596,-3.223881960,-1.082513094
8,159.990,1786876906441.480,11694259.415,0.000000000,2.053108692,-0.764487267,-1.115175009,0.710662961,9.916951180,0.219503507,3.532912731,-2.853432417,-1.956367135,-3.865929127,1.964044452,0.710435212,-1.802514553,0.502200365,1.499779940,1.302624345,0.065240428,-0.504060090,-2.856201410,0.090666153,-0.778255522,0.354253709,-5.411496639,-1.452167749,3.117916822,-1.246543169,-1.649353862,-4.531854630,-1.117284298
9,179.990,1786876906461.480,11694279.415,0.000000000,-0.849690080,-1.929228663,-0.870815456,5.428901196,-12.509313583,-2.403997898,1.861951709,-3.114368916,-1.476954460,-5.081057072,0.556172788,0.187422916,-2.263546944,-2.107992172,1.716060638,-0.667536616,1.335365295,0.318802685,-1.810242891,0.744792759,-1.277457476,0.653357983,-5.060565472,0.661851227,2.715525389,0.476021558,-1.778258085,-4.575709343,-1.115276217
