index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
0,0.000,1786878645527.518,13433345.453,0.000000000,0.251803786,-0.531327367,0.169780642
1,19.991,1786878645547.509,13433365.444,0.000000000,0.495266855,-1.663814783,0.462179184
2,40.001,1786878645567.519,13433385.454,0.000000000,0.356486529,-1.851639032,0.980215073
3,60.002,1786878645587.519,13433405.454,0.000000000,0.006365976,-2.515259743,1.520956397
4,79.998,1786878645607.516,13433425.451,0.000000000,0.394309342,-3.230448723,1.504805684
5,99.991,1786878645627.509,13433445.444,0.000000000,1.486859560,-3.135524511,0.741575599
6,119.995,1786878645647.512,13433465.447,0.000000000,2.441609859,-2.224640369,-0.426864833
7,139.993,1786878645667.510,13433485.445,0.000000000,2.398301840,-1.128670692,-1.545044184
8,159.991,1786878645687.509,13433505.444,0.000000000,1.645960569,-0.188328594,-2.089152336
9,179.990,1786878645707.508,13433525.443,0.000000000,0.173305452,1.206164718,-1.712155819
10,199.990,1786878645727.508,13433545.443,0.000000000,-1.131307840,2.365806818,-1.317922473
11,219.993,1786878645747.510,13433565.445,0.000000000,-1.355317831,2.089311838,-0.516314685
12,239.991,1786878645767.509,13433585.444,0.000000000,-1.325766206,1.111285090,0.963347793
13,259.991,1786878645787.508,13433605.443,0.000000000,-1.438245893,1.005041480,1.888614893
14,279.991,1786878645807.509,13433625.444,0.000000000,-0.598511279,0.386569887,1.969688892
15,299.991,1786878645827.509,13433645.444,0.000000000,0.228353530,0.069562130,1.744993329
16,319.993,1786878645847.510,13433665.445,0.000000000,0.916788757,0.089731656,0.959989190
17,339.991,1786878645867.509,13433685.444,0.000000000,1.325308323,0.004971019,-0.313564360
18,359.994,1786878645887.511,13433705.446,0.000000000,1.573151588,0.200242117,-1.877830982
19,379.993,1786878645907.511,13433725.446,0.000000000,1.536560774,0.458886743,-2.987621784
20,399.991,1786878645927.508,13433745.443,0.000000000,1.004878044,0.122247897,-2.931018591
21,419.991,1786878645947.509,13433765.444,0.000000000,0.444254905,-0.448036849,-1.180207968
22,439.993,1786878645967.511,13433785.446,0.000000000,-0.164530545,-0.451455981,0.320571750
23,459.992,1786878645987.510,13433805.444,0.000000000,-0.859218538,-0.299545348,1.546695232
24,479.994,1786878646007.512,13433825.447,0.000000000,-1.193487167,-0.252747834,1.773868203
25,500.041,1786878646027.559,13433845.494,0.000000000,-1.108744025,-0.382670403,1.243561029
26,519.996,1786878646047.514,13433865.449,0.000000000,-0.737494946,-0.484261990,0.361925125
27,539.991,1786878646067.509,13433885.444,0.000000000,-0.648513198,-0.340632975,-0.623474777
28,559.994,1786878646087.512,13433905.447,0.000000000,-0.417414367,0.236657560,-0.994044662
29,579.994,1786878646107.511,13433925.446,0.000000000,0.027977288,0.503542364,-0.760350943
30,599.991,1786878646127.508,13433945.443,0.000000000,0.487102419,0.552797914,-0.633321702
31,619.991,1786878646147.508,13433965.443,0.000000000,0.804171383,0.349929959,-0.595824420
32,639.991,1786878646167.508,13433985.443,0.000000000,0.854025900,-0.113945179,-0.589542329
33,659.996,1786878646187.513,13434005.448,0.000000000,0.952504396,-0.560394883,-0.216058791
34,679.994,1786878646207.512,13434025.447,0.000000000,0.680941343,-0.564964533,0.350553155
35,699.992,1786878646227.510,13434045.445,0.000000000,0.442428291,-0.029705025,0.555921793
36,719.991,1786878646247.508,13434065.443,0.000000000,0.275359124,0.314499050,0.564604819
37,739.990,1786878646267.508,13434085.443,0.000000000,0.064357556,0.320681751,0.551093519
38,759.991,1786878646287.509,13434105.444,0.000000000,-0.193439618,0.230383724,0.524940133
39,779.992,1786878646307.510,13434125.444,0.000000000,-0.407007664,0.127361551,0.565379143
40,799.991,1786878646327.509,13434145.444,0.000000000,-0.549844265,0.149983481,0.546458721
41,819.992,1786878646347.510,13434165.445,0.000000000,-0.445916533,0.248032272,0.154670522
42,839.991,1786878646367.509,13434185.444,0.000000000,0.036381487,0.291599631,-0.347301930
43,859.991,1786878646387.508,13434205.443,0.000000000,0.437587589,0.491234064,-0.618865848
44,879.992,1786878646407.509,13434225.444,0.000000000,0.579373300,0.317462891,-0.598603964
45,899.991,1786878646427.509,13434245.444,0.000000000,0.595619142,0.163399801,-0.282743365
46,919.992,1786878646447.509,13434265.444,0.000000000,0.329840094,0.227190673,0.184760317
47,939.990,1786878646467.508,13434285.443,0.000000000,0.039132945,0.346772343,0.490347922
48,959.991,1786878646487.508,13434305.443,0.000000000,-0.256146938,0.240062878,0.652092755
49,979.992,1786878646507.510,13434325.445,0.000000000,-0.539131880,0.268362463,0.874768913
50,999.991,1786878646527.509,13434345.444,0.000000000,-0.723876119,0.245486096,1.068759799
51,1019.992,1786878646547.510,13434365.445,0.000000000,-0.842954576,0.157940507,1.149309158
52,1039.992,1786878646567.509,13434385.444,0.000000000,-0.760543287,-0.046784889,0.966467083
53,1059.991,1786878646587.509,13434405.444,0.000000000,-0.920955896,-0.023217129,0.558657467
54,1079.997,1786878646607.515,13434425.450,0.000000000,-0.751330495,-0.126210004,0.192634672
55,1099.991,1786878646627.509,13434445.444,0.000000000,-0.331450313,-0.002930020,-0.087915272
56,1119.992,1786878646647.510,13434465.445,0.000000000,0.044597033,0.177214757,-0.345661312
57,1139.991,1786878646667.509,13434485.444,0.000000000,0.518038988,0.248528615,-0.651379764
58,1159.991,1786878646687.509,13434505.444,0.000000000,0.792201102,0.026938954,-0.740259707
59,1179.992,1786878646707.510,13434525.444,0.000000000,0.780068994,0.061087053,-0.587424874
60,1199.991,1786878646727.508,13434545.443,0.000000000,0.657479942,0.121218354,-0.399547517
61,1219.996,1786878646747.514,13434565.449,0.000000000,0.473293275,0.127107427,-0.251524866
62,1239.995,1786878646767.513,13434585.448,0.000000000,0.257067859,0.035665885,-0.144500673
